"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Indiana","quantile",0.85,12.75
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Indiana","quantile",0.9,13.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Indiana","quantile",0.95,14.25
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Indiana","quantile",0.975,14.625
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Indiana","quantile",0.99,14.85
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.01,0.05
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.025,0.125
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.05,0.25
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.1,0.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.15,0.75
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.2,1
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.25,1.25
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.3,1.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.35,1.75
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.4,2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.45,2.25
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.5,2.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.55,2.75
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.6,3
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.65,3.25
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.7,3.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.75,3.75
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.8,4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.85,4.25
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.9,4.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.95,4.75
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kansas","quantile",0.975,4.875
2023-10-14,"wk inc flu hosp	",1,"2023-10-31","Kansas","quantile",0.99,4.95
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.01,0.04
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.025,0.1
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.05,0.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.1,0.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.15,0.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.2,0.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.25,1
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.3,1.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.35,1.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.4,1.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.45,1.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.5,2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.55,2.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.6,2.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.65,2.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.7,2.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.75,3
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.8,3.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.85,3.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.9,3.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.95,3.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kansas","quantile",0.975,3.9
2023-10-14,"wk inc flu hosp	",2,"2023-11-07","Kansas","quantile",0.99,3.96
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.01,0.04
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.025,0.1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.05,0.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.1,0.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.15,0.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.2,0.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.25,1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.3,1.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.35,1.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.4,1.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.45,1.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.5,2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.55,2.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.6,2.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.65,2.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.7,2.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.75,3
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.8,3.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.85,3.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.9,3.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.95,3.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kansas","quantile",0.975,3.9
2023-10-14,"wk inc flu hosp	",3,"2023-11-14","Kansas","quantile",0.99,3.96
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.01,0.05
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.025,0.125
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.05,0.25
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.1,0.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.15,0.75
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.2,1
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.25,1.25
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.3,1.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.35,1.75
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.4,2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.45,2.25
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.5,2.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.55,2.75
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.6,3
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.65,3.25
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.7,3.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.75,3.75
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.8,4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.85,4.25
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.9,4.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.95,4.75
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.975,4.875
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kansas","quantile",0.99,4.95
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.01,0.27
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.025,0.675
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.05,1.35
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.1,2.7
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.15,4.05
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.2,5.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.25,6.75
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.3,8.1
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.35,9.45
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.4,10.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.45,12.15
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.5,13.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.55,14.85
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.6,16.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.65,17.55
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.7,18.9
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.75,20.25
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.8,21.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.85,22.95
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.9,24.3
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.95,25.65
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Kentucky","quantile",0.975,26.325
2023-10-14,"wk inc flu hosp	",1,"2023-10-31","Kentucky","quantile",0.99,26.73
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.01,0.1
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.025,0.25
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.05,0.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.1,1
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.15,1.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.2,2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.25,2.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.3,3
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.35,3.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.4,4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.45,4.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.5,5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.55,5.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.6,6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.65,6.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.7,7
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.75,7.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.8,8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.85,8.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.9,9
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.95,9.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Kentucky","quantile",0.975,9.75
2023-10-14,"wk inc flu hosp	",2,"2023-11-07","Kentucky","quantile",0.99,9.9
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.01,0.1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.025,0.25
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.05,0.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.1,1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.15,1.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.2,2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.25,2.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.3,3
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.35,3.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.4,4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.45,4.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.5,5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.55,5.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.6,6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.65,6.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.7,7
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.75,7.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.8,8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.85,8.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.9,9
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.95,9.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Kentucky","quantile",0.975,9.75
2023-10-14,"wk inc flu hosp	",3,"2023-11-14","Kentucky","quantile",0.99,9.9
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.01,0.1
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.025,0.25
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.05,0.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.1,1
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.15,1.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.2,2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.25,2.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.3,3
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.35,3.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.4,4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.45,4.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.5,5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.55,5.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.6,6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.65,6.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.7,7
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.75,7.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.8,8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.85,8.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.9,9
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.95,9.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.975,9.75
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Kentucky","quantile",0.99,9.9
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.01,0.31
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.025,0.775
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.05,1.55
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.1,3.1
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.15,4.65
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.2,6.2
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.25,7.75
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.3,9.3
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.35,10.85
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.4,12.4
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.45,13.95
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.5,15.5
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.55,17.05
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.6,18.6
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.65,20.15
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.7,21.7
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.75,23.25
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.8,24.8
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.85,26.35
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.9,27.9
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.95,29.45
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Louisiana","quantile",0.975,30.225
2023-10-14,"wk inc flu hosp	",1,"2023-10-31","Louisiana","quantile",0.99,30.69
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.01,0.23
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.025,0.575
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.05,1.15
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.1,2.3
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.15,3.45
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.2,4.6
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.25,5.75
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.3,6.9
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.35,8.05
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.4,9.2
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.45,10.35
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.5,11.5
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.55,12.65
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.6,13.8
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.65,14.95
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.7,16.1
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.75,17.25
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.8,18.4
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.85,19.55
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.9,20.7
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.95,21.85
2023-10-14,"wk inc flu hosp	",2,"2023-10-31","Louisiana","quantile",0.975,22.425
2023-10-14,"wk inc flu hosp	",2,"2023-11-07","Louisiana","quantile",0.99,22.77
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.01,0.21
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.025,0.525
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.05,1.05
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.1,2.1
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.15,3.15
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.2,4.2
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.25,5.25
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.3,6.3
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.35,7.35
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.4,8.4
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.45,9.45
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.5,10.5
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.55,11.55
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.6,12.6
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.65,13.65
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.7,14.7
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.75,15.75
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.8,16.8
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.85,17.85
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.9,18.9
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.95,19.95
2023-10-14,"wk inc flu hosp	",3,"2023-11-07","Louisiana","quantile",0.975,20.475
2023-10-14,"wk inc flu hosp	",3,"2023-11-14","Louisiana","quantile",0.99,20.79
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.01,0.23
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.025,0.575
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.05,1.15
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.1,2.3
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.15,3.45
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.2,4.6
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.25,5.75
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.3,6.9
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.35,8.05
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.4,9.2
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.45,10.35
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.5,11.5
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.55,12.65
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.6,13.8
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.65,14.95
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.7,16.1
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.75,17.25
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.8,18.4
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.85,19.55
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.9,20.7
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.95,21.85
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.975,22.425
2023-10-14,"wk inc flu hosp	",4,"2023-11-14","Louisiana","quantile",0.99,22.77
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Massachusetts","quantile",0.01,0.19
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Massachusetts","quantile",0.025,0.475
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Massachusetts","quantile",0.05,0.95
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Massachusetts","quantile",0.1,1.9
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Massachusetts","quantile",0.15,2.85
2023-10-14,"wk inc flu hosp	",1,"2023-10-24","Massachusetts","quantile",0.2,3.8
