"date","location_name","value","location"
"2024-10-26","Michigan",0.001,"26"
"2024-10-26","Mississippi",0.0041,"28"
"2024-10-26","Montana",8e-04,"30"
"2024-10-26","Nevada",0.003,"32"
"2024-10-26","New York",9e-04,"36"
"2024-10-26","Oklahoma",0.0021,"40"
"2024-10-26","Pennsylvania",0.0013,"42"
"2024-10-26","Texas",0.0045,"48"
"2024-10-26","California",0.002,"06"
"2024-10-26","Delaware",4e-04,"10"
"2024-10-26","Illinois",0.0015,"17"
"2024-10-26","Kentucky",0.0019,"21"
"2024-10-26","Maine",6e-04,"23"
"2024-10-26","Minnesota",0.001,"27"
"2024-10-26","Nebraska",7e-04,"31"
"2024-10-26","New Hampshire",0.0018,"33"
"2024-10-26","New Mexico",0.0019,"35"
"2024-10-26","Ohio",0.0011,"39"
"2024-10-26","Tennessee",0.0033,"47"
"2024-10-26","Vermont",2e-04,"50"
"2024-10-26","Washington",0.0021,"53"
"2024-10-26","Wisconsin",9e-04,"55"
"2024-10-19","California",0.0016,"06"
"2024-10-19","Iowa",4e-04,"19"
"2024-10-19","Michigan",9e-04,"26"
"2024-10-19","Minnesota",0.0011,"27"
"2024-10-19","Mississippi",0.0041,"28"
"2024-10-19","Nevada",0.0025,"32"
"2024-10-19","New Mexico",0.0019,"35"
"2024-10-19","Ohio",9e-04,"39"
"2024-10-19","Vermont",8e-04,"50"
"2024-10-19","Wisconsin",8e-04,"55"
"2024-10-19","Delaware",6e-04,"10"
"2024-10-19","Florida",0.0068,"12"
"2024-10-19","Maine",3e-04,"23"
"2024-10-19","Montana",4e-04,"30"
"2024-10-19","Nebraska",4e-04,"31"
"2024-10-19","New Jersey",0.0012,"34"
"2024-10-19","North Dakota",0.0013,"38"
"2024-10-19","Oklahoma",0.0019,"40"
"2024-10-19","Rhode Island",0.0021,"44"
"2024-10-19","Tennessee",0.0032,"47"
"2024-10-19","Texas",0.0038,"48"
"2024-10-19","US",0.0023,"US"
"2024-10-19","Virginia",0.0021,"51"
"2024-10-19","Wyoming",0,"56"
"2024-10-19","Alaska",0.004,"02"
"2024-10-19","Arizona",0.0036,"04"
"2024-10-19","Colorado",0.002,"08"
"2024-10-19","Hawaii",0.0048,"15"
"2024-10-19","Indiana",0.001,"18"
"2024-10-19","Louisiana",0.0023,"22"
"2024-10-19","Maryland",0.001,"24"
"2024-10-19","Massachusetts",0.0012,"25"
"2024-10-19","New Hampshire",0.0012,"33"
"2024-10-19","New York",5e-04,"36"
"2024-10-19","Pennsylvania",8e-04,"42"
"2024-10-19","South Carolina",0.0014,"45"
"2024-10-19","South Dakota",7e-04,"46"
"2024-10-19","Utah",0.0014,"49"
"2024-10-19","Washington",0.0016,"53"
"2024-10-19","West Virginia",0.0015,"54"
"2024-10-19","Alabama",0.0026,"01"
"2024-10-19","Arkansas",0.002,"05"
"2024-10-19","Connecticut",0.001,"09"
"2024-10-19","District of Columbia",0.0013,"11"
"2024-10-19","Georgia",0.0013,"13"
"2024-10-19","Idaho",0.0017,"16"
"2024-10-19","Illinois",0.001,"17"
"2024-10-19","Kansas",8e-04,"20"
"2024-10-19","Kentucky",0.0018,"21"
"2024-10-19","North Carolina",0.0077,"37"
"2024-10-19","Oregon",0.0014,"41"
"2024-10-12","Alaska",0.0041,"02"
"2024-10-12","Arkansas",0.0022,"05"
"2024-10-12","California",0.0014,"06"
"2024-10-12","Colorado",0.0013,"08"
"2024-10-12","Idaho",0.0013,"16"
"2024-10-12","Indiana",0.0014,"18"
"2024-10-12","Iowa",6e-04,"19"
"2024-10-12","Kentucky",0.0016,"21"
"2024-10-12","Minnesota",0.0014,"27"
"2024-10-12","Mississippi",0.004,"28"
"2024-10-12","Nevada",0.0022,"32"
"2024-10-12","New Mexico",0.0014,"35"
"2024-10-12","New York",6e-04,"36"
"2024-10-12","South Carolina",0.0015,"45"
"2024-10-12","South Dakota",0.0011,"46"
"2024-10-12","Tennessee",0.0024,"47"
"2024-10-12","Georgia",0.001,"13"
"2024-10-12","Hawaii",0.003,"15"
"2024-10-12","North Dakota",6e-04,"38"
"2024-10-12","Ohio",6e-04,"39"
"2024-10-12","Oklahoma",0.0012,"40"
"2024-10-12","Rhode Island",7e-04,"44"
"2024-10-12","Wisconsin",7e-04,"55"
"2024-10-12","Alabama",0.0028,"01"
"2024-10-12","Connecticut",8e-04,"09"
"2024-10-12","Illinois",9e-04,"17"
"2024-10-12","Kansas",7e-04,"20"
"2024-10-12","Maine",6e-04,"23"
"2024-10-12","Massachusetts",9e-04,"25"
"2024-10-12","New Jersey",0.0015,"34"
"2024-10-12","Oregon",9e-04,"41"
"2024-10-12","Texas",0.0034,"48"
"2024-10-12","Virginia",0.0022,"51"
"2024-10-12","Washington",0.0018,"53"
"2024-10-12","Wyoming",0,"56"
"2024-10-12","Arizona",0.0023,"04"
"2024-10-12","Delaware",6e-04,"10"
"2024-10-12","District of Columbia",6e-04,"11"
"2024-10-12","Florida",0.0084,"12"
"2024-10-12","Louisiana",0.0017,"22"
"2024-10-12","Maryland",7e-04,"24"
"2024-10-12","Michigan",6e-04,"26"
"2024-10-12","Montana",0.0011,"30"
"2024-10-12","Nebraska",2e-04,"31"
"2024-10-12","New Hampshire",0.0023,"33"
"2024-10-12","North Carolina",0.0069,"37"
"2024-10-12","Pennsylvania",7e-04,"42"
"2024-10-12","US",0.0022,"US"
"2024-10-12","Utah",0.0015,"49"
"2024-10-12","Vermont",3e-04,"50"
"2024-10-12","West Virginia",0.0012,"54"
"2024-10-05","Alabama",0.0025,"01"
"2024-10-05","Connecticut",9e-04,"09"
"2024-10-05","Louisiana",0.0018,"22"
"2024-10-05","Maine",8e-04,"23"
"2024-10-05","Massachusetts",6e-04,"25"
"2024-10-05","Nebraska",4e-04,"31"
"2024-10-05","Ohio",5e-04,"39"
"2024-10-05","US",0.002,"US"
"2024-10-05","Utah",0.0017,"49"
"2024-10-05","Vermont",3e-04,"50"
"2024-10-05","Virginia",0.0018,"51"
"2024-10-05","Wisconsin",7e-04,"55"
"2024-10-05","Colorado",7e-04,"08"
"2024-10-05","Delaware",5e-04,"10"
"2024-10-05","Hawaii",0.005,"15"
"2024-10-05","Kansas",6e-04,"20"
"2024-10-05","Kentucky",0.0011,"21"
"2024-10-05","New Jersey",0.0016,"34"
"2024-10-05","New Mexico",0.0011,"35"
"2024-10-05","New York",5e-04,"36"
"2024-10-05","Oregon",5e-04,"41"
"2024-10-05","Rhode Island",0.0012,"44"
"2024-10-05","Illinois",8e-04,"17"
"2024-10-05","Indiana",0.001,"18"
"2024-10-05","Maryland",0.0012,"24"
"2024-10-05","Michigan",6e-04,"26"
"2024-10-05","Mississippi",0.0035,"28"
"2024-10-05","New Hampshire",0.0017,"33"
"2024-10-05","Pennsylvania",5e-04,"42"
"2024-10-05","South Carolina",0.0013,"45"
"2024-10-05","South Dakota",9e-04,"46"
"2024-10-05","Wyoming",0,"56"
"2024-10-05","Alaska",0.0032,"02"
"2024-10-05","Arizona",0.002,"04"
"2024-10-05","Arkansas",0.002,"05"
"2024-10-05","California",0.0014,"06"
"2024-10-05","District of Columbia",7e-04,"11"
"2024-10-05","Florida",0.007,"12"
"2024-10-05","Georgia",8e-04,"13"
"2024-10-05","Idaho",7e-04,"16"
"2024-10-05","Iowa",6e-04,"19"
"2024-10-05","Minnesota",0.0013,"27"
"2024-10-05","Montana",5e-04,"30"
"2024-10-05","Nevada",0.0021,"32"
"2024-10-05","North Carolina",0.0066,"37"
"2024-10-05","North Dakota",2e-04,"38"
"2024-10-05","Oklahoma",0.0012,"40"
"2024-10-05","Tennessee",0.0023,"47"
"2024-10-05","Texas",0.003,"48"
"2024-10-05","Washington",0.0018,"53"
"2024-10-05","West Virginia",0.0011,"54"
"2024-09-28","Alabama",0.0023,"01"
"2024-09-28","Arizona",0.0012,"04"
"2024-09-28","Arkansas",0.0022,"05"
"2024-09-28","Georgia",0.001,"13"
"2024-09-28","Illinois",6e-04,"17"
"2024-09-28","Michigan",6e-04,"26"
"2024-09-28","Minnesota",0.001,"27"
"2024-09-28","Mississippi",0.003,"28"
"2024-09-28","Montana",7e-04,"30"
"2024-09-28","Nebraska",6e-04,"31"
"2024-09-28","North Dakota",9e-04,"38"
"2024-09-28","Oregon",8e-04,"41"
"2024-09-28","South Carolina",0.0012,"45"
"2024-09-28","Tennessee",0.0021,"47"
"2024-09-28","US",0.002,"US"
"2024-09-28","Vermont",0,"50"
"2024-09-28","Virginia",0.0018,"51"
"2024-09-28","Alaska",0.004,"02"
"2024-09-28","Connecticut",4e-04,"09"
"2024-09-28","Kansas",0.001,"20"
"2024-09-28","Kentucky",0.0012,"21"
"2024-09-28","Maryland",8e-04,"24"
"2024-09-28","Massachusetts",6e-04,"25"
"2024-09-28","Nevada",0.0019,"32"
"2024-09-28","New Hampshire",0.0013,"33"
"2024-09-28","New Jersey",0.0014,"34"
"2024-09-28","Ohio",6e-04,"39"
"2024-09-28","South Dakota",9e-04,"46"
"2024-09-28","Texas",0.0028,"48"
"2024-09-28","Wisconsin",7e-04,"55"
"2024-09-28","Wyoming",0,"56"
"2024-09-28","California",0.0013,"06"
"2024-09-28","Colorado",7e-04,"08"
"2024-09-28","Delaware",3e-04,"10"
"2024-09-28","Florida",0.0075,"12"
"2024-09-28","Hawaii",0.0054,"15"
"2024-09-28","Idaho",9e-04,"16"
"2024-09-28","Indiana",9e-04,"18"
"2024-09-28","Iowa",9e-04,"19"
"2024-09-28","Louisiana",0.0016,"22"
"2024-09-28","Maine",9e-04,"23"
"2024-09-28","New York",5e-04,"36"
"2024-09-28","Oklahoma",0.0011,"40"
"2024-09-28","District of Columbia",4e-04,"11"
"2024-09-28","New Mexico",0.0012,"35"
"2024-09-28","North Carolina",0.0075,"37"
"2024-09-28","Pennsylvania",6e-04,"42"
"2024-09-28","Rhode Island",6e-04,"44"
"2024-09-28","Utah",0.0012,"49"
"2024-09-28","Washington",0.0013,"53"
"2024-09-28","West Virginia",0.0011,"54"
"2024-09-21","Alabama",0.0016,"01"
"2024-09-21","Connecticut",6e-04,"09"
"2024-09-21","Florida",0.0064,"12"
"2024-09-21","Indiana",8e-04,"18"
"2024-09-21","Maryland",7e-04,"24"
"2024-09-21","Massachusetts",7e-04,"25"
"2024-09-21","Montana",1e-04,"30"
"2024-09-21","New Jersey",0.0015,"34"
"2024-09-21","New Mexico",0.0011,"35"
"2024-09-21","New York",6e-04,"36"
"2024-09-21","South Carolina",0.0013,"45"
"2024-09-21","Tennessee",0.0018,"47"
"2024-09-21","Vermont",3e-04,"50"
"2024-09-21","Idaho",8e-04,"16"
"2024-09-21","Maine",7e-04,"23"
"2024-09-21","Michigan",6e-04,"26"
"2024-09-21","Mississippi",0.0026,"28"
"2024-09-21","Nebraska",0.0011,"31"
"2024-09-21","North Dakota",0.0012,"38"
"2024-09-21","Ohio",7e-04,"39"
"2024-09-21","Oklahoma",0.0011,"40"
"2024-09-21","Pennsylvania",6e-04,"42"
"2024-09-21","Rhode Island",4e-04,"44"
"2024-09-21","Utah",0.001,"49"
"2024-09-21","Wisconsin",8e-04,"55"
"2024-09-21","Wyoming",0,"56"
"2024-09-21","Arizona",0.0014,"04"
"2024-09-21","Arkansas",0.0015,"05"
"2024-09-21","Colorado",7e-04,"08"
"2024-09-21","District of Columbia",0.001,"11"
"2024-09-21","Georgia",0.0011,"13"
"2024-09-21","Illinois",8e-04,"17"
"2024-09-21","Oregon",6e-04,"41"
"2024-09-21","South Dakota",0.0015,"46"
"2024-09-21","Texas",0.0028,"48"
"2024-09-21","US",0.0019,"US"
"2024-09-21","Virginia",0.0016,"51"
"2024-09-21","West Virginia",9e-04,"54"
"2024-09-21","Alaska",0.0058,"02"
"2024-09-21","California",0.0012,"06"
"2024-09-21","Delaware",9e-04,"10"
"2024-09-21","Hawaii",0.005,"15"
"2024-09-21","Iowa",5e-04,"19"
"2024-09-21","Kansas",0.001,"20"
"2024-09-21","Kentucky",0.0014,"21"
"2024-09-21","Louisiana",0.0018,"22"
"2024-09-21","Minnesota",0.0012,"27"
"2024-09-21","Nevada",0.0017,"32"
"2024-09-21","New Hampshire",0.0011,"33"
"2024-09-21","North Carolina",0.0081,"37"
"2024-09-21","Washington",0.0012,"53"
"2024-09-14","Alabama",0.002,"01"
"2024-09-14","Alaska",0.0048,"02"
"2024-09-14","Arizona",0.0013,"04"
"2024-09-14","Arkansas",0.0028,"05"
"2024-09-14","Idaho",0.0014,"16"
"2024-09-14","Illinois",8e-04,"17"
"2024-09-14","Maine",1e-04,"23"
"2024-09-14","Michigan",7e-04,"26"
"2024-09-14","Montana",6e-04,"30"
"2024-09-14","New Mexico",0.0011,"35"
"2024-09-14","New York",6e-04,"36"
"2024-09-14","North Dakota",6e-04,"38"
"2024-09-14","Pennsylvania",5e-04,"42"
"2024-09-14","Tennessee",0.0019,"47"
"2024-09-14","Virginia",0.0017,"51"
"2024-09-14","Wyoming",0,"56"
"2024-09-14","California",0.0011,"06"
"2024-09-14","Colorado",3e-04,"08"
"2024-09-14","Connecticut",5e-04,"09"
"2024-09-14","Florida",0.0055,"12"
"2024-09-14","Indiana",5e-04,"18"
"2024-09-14","Iowa",5e-04,"19"
"2024-09-14","Mississippi",0.0027,"28"
"2024-09-14","Nebraska",3e-04,"31"
"2024-09-14","Nevada",0.0014,"32"
"2024-09-14","New Jersey",9e-04,"34"
"2024-09-14","Ohio",6e-04,"39"
"2024-09-14","South Carolina",0.0019,"45"
"2024-09-14","Utah",0.001,"49"
"2024-09-14","Vermont",2e-04,"50"
"2024-09-14","Delaware",5e-04,"10"
"2024-09-14","Georgia",0.001,"13"
"2024-09-14","Hawaii",0.0077,"15"
"2024-09-14","Kansas",9e-04,"20"
"2024-09-14","Kentucky",0.0014,"21"
"2024-09-14","Maryland",0.001,"24"
"2024-09-14","Massachusetts",6e-04,"25"
"2024-09-14","New Hampshire",0.0013,"33"
"2024-09-14","Oregon",6e-04,"41"
"2024-09-14","Rhode Island",5e-04,"44"
"2024-09-14","South Dakota",0.001,"46"
"2024-09-14","Washington",0.0012,"53"
"2024-09-14","West Virginia",0.001,"54"
"2024-09-14","District of Columbia",7e-04,"11"
"2024-09-14","Louisiana",0.0014,"22"
"2024-09-14","Minnesota",9e-04,"27"
"2024-09-14","North Carolina",0.009,"37"
"2024-09-14","Oklahoma",0.0023,"40"
"2024-09-14","Texas",0.003,"48"
"2024-09-14","US",0.0019,"US"
"2024-09-14","Wisconsin",5e-04,"55"
"2024-09-07","Alabama",0.0018,"01"
"2024-09-07","Arkansas",0.0022,"05"
"2024-09-07","California",0.0012,"06"
"2024-09-07","Colorado",4e-04,"08"
"2024-09-07","Connecticut",4e-04,"09"
"2024-09-07","Delaware",3e-04,"10"
"2024-09-07","Florida",0.0053,"12"
"2024-09-07","Hawaii",0.0066,"15"
"2024-09-07","Maine",5e-04,"23"
"2024-09-07","Massachusetts",6e-04,"25"
"2024-09-07","Michigan",5e-04,"26"
"2024-09-07","New Jersey",9e-04,"34"
"2024-09-07","New Mexico",0.0012,"35"
"2024-09-07","New York",6e-04,"36"
"2024-09-07","North Carolina",0.0081,"37"
"2024-09-07","Oregon",8e-04,"41"
"2024-09-07","South Carolina",0.0012,"45"
"2024-09-07","South Dakota",5e-04,"46"
"2024-09-07","Texas",0.0027,"48"
"2024-09-07","Vermont",0,"50"
"2024-09-07","Alaska",0.0059,"02"
"2024-09-07","Georgia",8e-04,"13"
"2024-09-07","Illinois",8e-04,"17"
"2024-09-07","Minnesota",9e-04,"27"
"2024-09-07","Nebraska",3e-04,"31"
"2024-09-07","New Hampshire",0.0018,"33"
"2024-09-07","Virginia",0.0014,"51"
"2024-09-07","Wisconsin",5e-04,"55"
"2024-09-07","Idaho",7e-04,"16"
"2024-09-07","Indiana",6e-04,"18"
"2024-09-07","Iowa",7e-04,"19"
"2024-09-07","Kansas",0.0011,"20"
"2024-09-07","Kentucky",0.0015,"21"
"2024-09-07","Montana",2e-04,"30"
"2024-09-07","Nevada",0.0016,"32"
"2024-09-07","Pennsylvania",5e-04,"42"
"2024-09-07","Rhode Island",6e-04,"44"
"2024-09-07","US",0.0018,"US"
"2024-09-07","Utah",8e-04,"49"
"2024-09-07","Washington",9e-04,"53"
"2024-09-07","West Virginia",9e-04,"54"
"2024-09-07","Arizona",0.0013,"04"
"2024-09-07","District of Columbia",8e-04,"11"
"2024-09-07","Louisiana",0.0012,"22"
"2024-09-07","Maryland",8e-04,"24"
"2024-09-07","Mississippi",0.0027,"28"
"2024-09-07","North Dakota",1e-04,"38"
"2024-09-07","Ohio",5e-04,"39"
"2024-09-07","Oklahoma",0.0018,"40"
"2024-09-07","Tennessee",0.0019,"47"
"2024-09-07","Wyoming",0,"56"
"2024-08-31","Colorado",5e-04,"08"
"2024-08-31","Connecticut",6e-04,"09"
"2024-08-31","District of Columbia",0.0015,"11"
"2024-08-31","Florida",0.0046,"12"
"2024-08-31","Georgia",0.0014,"13"
"2024-08-31","Hawaii",0.0062,"15"
"2024-08-31","Kentucky",0.0018,"21"
"2024-08-31","Michigan",4e-04,"26"
"2024-08-31","South Carolina",0.001,"45"
"2024-08-31","South Dakota",5e-04,"46"
"2024-08-31","Texas",0.0028,"48"
"2024-08-31","Utah",0.0011,"49"
"2024-08-31","Vermont",2e-04,"50"
"2024-08-31","Alabama",0.0018,"01"
"2024-08-31","Idaho",9e-04,"16"
"2024-08-31","Illinois",7e-04,"17"
"2024-08-31","Maine",4e-04,"23"
"2024-08-31","Minnesota",8e-04,"27"
"2024-08-31","Mississippi",0.0033,"28"
"2024-08-31","Montana",1e-04,"30"
"2024-08-31","Nebraska",5e-04,"31"
"2024-08-31","Nevada",0.0017,"32"
"2024-08-31","New Hampshire",3e-04,"33"
"2024-08-31","New York",3e-04,"36"
"2024-08-31","Ohio",4e-04,"39"
"2024-08-31","Oklahoma",0.0012,"40"
"2024-08-31","Rhode Island",4e-04,"44"
"2024-08-31","Washington",7e-04,"53"
"2024-08-31","Alaska",0.0031,"02"
"2024-08-31","California",0.0011,"06"
"2024-08-31","Indiana",6e-04,"18"
"2024-08-31","Louisiana",0.0011,"22"
"2024-08-31","Maryland",7e-04,"24"
"2024-08-31","Massachusetts",8e-04,"25"
"2024-08-31","New Jersey",8e-04,"34"
"2024-08-31","North Carolina",0.0079,"37"
"2024-08-31","Oregon",5e-04,"41"
"2024-08-31","Tennessee",0.0021,"47"
"2024-08-31","US",0.0017,"US"
"2024-08-31","Virginia",0.0016,"51"
"2024-08-31","Wyoming",0,"56"
"2024-08-31","Arizona",0.0014,"04"
"2024-08-31","Arkansas",0.0031,"05"
"2024-08-31","Delaware",5e-04,"10"
"2024-08-31","Iowa",6e-04,"19"
"2024-08-31","Kansas",6e-04,"20"
"2024-08-31","New Mexico",0.0011,"35"
"2024-08-31","North Dakota",8e-04,"38"
"2024-08-31","Pennsylvania",4e-04,"42"
"2024-08-31","West Virginia",6e-04,"54"
"2024-08-31","Wisconsin",7e-04,"55"
"2024-08-24","Alaska",0.0034,"02"
"2024-08-24","Connecticut",3e-04,"09"
"2024-08-24","Maine",3e-04,"23"
"2024-08-24","Michigan",5e-04,"26"
"2024-08-24","Nebraska",3e-04,"31"
"2024-08-24","Nevada",0.0016,"32"
"2024-08-24","Pennsylvania",4e-04,"42"
"2024-08-24","South Carolina",0.0011,"45"
"2024-08-24","Texas",0.0023,"48"
"2024-08-24","Virginia",0.0013,"51"
"2024-08-24","Washington",8e-04,"53"
"2024-08-24","Arizona",0.0011,"04"
"2024-08-24","Colorado",5e-04,"08"
"2024-08-24","Delaware",2e-04,"10"
"2024-08-24","Florida",0.0038,"12"
"2024-08-24","Iowa",7e-04,"19"
"2024-08-24","New Hampshire",0.001,"33"
"2024-08-24","Ohio",3e-04,"39"
"2024-08-24","Oklahoma",0.0016,"40"
"2024-08-24","Vermont",2e-04,"50"
"2024-08-24","Wyoming",0,"56"
"2024-08-24","Alabama",0.0029,"01"
"2024-08-24","Arkansas",0.0024,"05"
"2024-08-24","California",0.0013,"06"
"2024-08-24","District of Columbia",4e-04,"11"
"2024-08-24","Georgia",0.002,"13"
"2024-08-24","Hawaii",0.0049,"15"
"2024-08-24","Kentucky",0.0012,"21"
"2024-08-24","Louisiana",0.0011,"22"
"2024-08-24","Maryland",8e-04,"24"
"2024-08-24","Minnesota",8e-04,"27"
"2024-08-24","New Mexico",7e-04,"35"
"2024-08-24","New York",5e-04,"36"
"2024-08-24","North Carolina",0.0073,"37"
"2024-08-24","North Dakota",6e-04,"38"
"2024-08-24","Rhode Island",8e-04,"44"
"2024-08-24","West Virginia",4e-04,"54"
"2024-08-24","Idaho",3e-04,"16"
"2024-08-24","Illinois",7e-04,"17"
"2024-08-24","Indiana",5e-04,"18"
"2024-08-24","Kansas",4e-04,"20"
"2024-08-24","Massachusetts",7e-04,"25"
"2024-08-24","Mississippi",0.0031,"28"
"2024-08-24","Montana",5e-04,"30"
"2024-08-24","New Jersey",6e-04,"34"
"2024-08-24","Oregon",5e-04,"41"
"2024-08-24","South Dakota",3e-04,"46"
"2024-08-24","Tennessee",0.0022,"47"
"2024-08-24","US",0.0016,"US"
"2024-08-24","Utah",8e-04,"49"
"2024-08-24","Wisconsin",3e-04,"55"
"2024-08-17","District of Columbia",7e-04,"11"
"2024-08-17","Louisiana",0.0013,"22"
"2024-08-17","Maryland",5e-04,"24"
"2024-08-17","Massachusetts",6e-04,"25"
"2024-08-17","Nevada",0.001,"32"
"2024-08-17","North Carolina",0.0068,"37"
"2024-08-17","South Carolina",0.0012,"45"
"2024-08-17","Texas",0.0019,"48"
"2024-08-17","US",0.0014,"US"
"2024-08-17","Vermont",0,"50"
"2024-08-17","Alabama",0.0019,"01"
"2024-08-17","Connecticut",2e-04,"09"
"2024-08-17","Hawaii",0.0058,"15"
"2024-08-17","Illinois",7e-04,"17"
"2024-08-17","Kentucky",0.0012,"21"
"2024-08-17","Michigan",4e-04,"26"
"2024-08-17","Nebraska",4e-04,"31"
"2024-08-17","New Hampshire",0.0017,"33"
"2024-08-17","Ohio",3e-04,"39"
"2024-08-17","Oklahoma",0.001,"40"
"2024-08-17","Utah",8e-04,"49"
"2024-08-17","Washington",9e-04,"53"
"2024-08-17","West Virginia",4e-04,"54"
"2024-08-17","Wisconsin",3e-04,"55"
"2024-08-17","Wyoming",0,"56"
"2024-08-17","Arizona",0.0014,"04"
"2024-08-17","Arkansas",0.002,"05"
"2024-08-17","Colorado",4e-04,"08"
"2024-08-17","Delaware",2e-04,"10"
"2024-08-17","Georgia",0.0011,"13"
"2024-08-17","Minnesota",7e-04,"27"
"2024-08-17","Mississippi",0.003,"28"
"2024-08-17","New Jersey",0.0012,"34"
"2024-08-17","New York",5e-04,"36"
"2024-08-17","North Dakota",3e-04,"38"
"2024-08-17","Oregon",4e-04,"41"
"2024-08-17","Rhode Island",6e-04,"44"
"2024-08-17","South Dakota",9e-04,"46"
"2024-08-17","Tennessee",0.0019,"47"
"2024-08-17","Alaska",0.0022,"02"
"2024-08-17","California",0.0012,"06"
"2024-08-17","Florida",0.0032,"12"
"2024-08-17","Idaho",5e-04,"16"
"2024-08-17","Indiana",7e-04,"18"
"2024-08-17","Iowa",5e-04,"19"
"2024-08-17","Kansas",6e-04,"20"
"2024-08-17","Maine",1e-04,"23"
"2024-08-17","Montana",0,"30"
"2024-08-17","New Mexico",0.0011,"35"
"2024-08-17","Pennsylvania",4e-04,"42"
"2024-08-17","Virginia",9e-04,"51"
"2024-08-10","Alaska",0.002,"02"
"2024-08-10","Colorado",4e-04,"08"
"2024-08-10","Idaho",6e-04,"16"
"2024-08-10","Nebraska",5e-04,"31"
"2024-08-10","New Hampshire",8e-04,"33"
"2024-08-10","New York",5e-04,"36"
"2024-08-10","North Dakota",5e-04,"38"
"2024-08-10","Oklahoma",5e-04,"40"
"2024-08-10","Rhode Island",6e-04,"44"
"2024-08-10","US",0.0014,"US"
"2024-08-10","Alabama",0.0023,"01"
"2024-08-10","Arizona",0.001,"04"
"2024-08-10","Delaware",5e-04,"10"
"2024-08-10","District of Columbia",7e-04,"11"
"2024-08-10","Florida",0.0035,"12"
"2024-08-10","Iowa",4e-04,"19"
"2024-08-10","Maine",6e-04,"23"
"2024-08-10","Massachusetts",9e-04,"25"
"2024-08-10","Minnesota",0.001,"27"
"2024-08-10","Ohio",3e-04,"39"
"2024-08-10","Pennsylvania",4e-04,"42"
"2024-08-10","South Carolina",0.0012,"45"
"2024-08-10","Vermont",0,"50"
"2024-08-10","Connecticut",5e-04,"09"
"2024-08-10","Hawaii",0.0078,"15"
"2024-08-10","Indiana",5e-04,"18"
"2024-08-10","Kansas",7e-04,"20"
"2024-08-10","Maryland",9e-04,"24"
"2024-08-10","Michigan",5e-04,"26"
"2024-08-10","Mississippi",0.0029,"28"
"2024-08-10","Nevada",0.001,"32"
"2024-08-10","New Mexico",0.001,"35"
"2024-08-10","North Carolina",0.0064,"37"
"2024-08-10","Oregon",6e-04,"41"
"2024-08-10","Texas",0.0021,"48"
"2024-08-10","Wisconsin",4e-04,"55"
"2024-08-10","Arkansas",0.002,"05"
"2024-08-10","California",0.0012,"06"
"2024-08-10","Georgia",0.001,"13"
"2024-08-10","Illinois",7e-04,"17"
"2024-08-10","Kentucky",0.0014,"21"
"2024-08-10","Louisiana",0.0012,"22"
"2024-08-10","Montana",7e-04,"30"
"2024-08-10","New Jersey",8e-04,"34"
"2024-08-10","South Dakota",0,"46"
"2024-08-10","Tennessee",0.0017,"47"
"2024-08-10","Utah",6e-04,"49"
"2024-08-10","Virginia",0.0013,"51"
"2024-08-10","Washington",0.0014,"53"
"2024-08-10","West Virginia",2e-04,"54"
"2024-08-10","Wyoming",0,"56"
"2024-08-03","Colorado",6e-04,"08"
"2024-08-03","Delaware",7e-04,"10"
"2024-08-03","Georgia",0.001,"13"
"2024-08-03","Indiana",7e-04,"18"
"2024-08-03","Louisiana",0.0016,"22"
"2024-08-03","Nevada",0.0013,"32"
"2024-08-03","New Mexico",0.0013,"35"
"2024-08-03","North Dakota",1e-04,"38"
"2024-08-03","Ohio",4e-04,"39"
"2024-08-03","Oklahoma",8e-04,"40"
"2024-08-03","Pennsylvania",4e-04,"42"
"2024-08-03","Tennessee",0.0015,"47"
"2024-08-03","Utah",7e-04,"49"
"2024-08-03","Alabama",0.0015,"01"
"2024-08-03","Arizona",0.0012,"04"
"2024-08-03","Florida",0.0036,"12"
"2024-08-03","Hawaii",0.0095,"15"
"2024-08-03","Kansas",4e-04,"20"
"2024-08-03","Kentucky",8e-04,"21"
"2024-08-03","Massachusetts",8e-04,"25"
"2024-08-03","New Hampshire",7e-04,"33"
"2024-08-03","New York",5e-04,"36"
"2024-08-03","Rhode Island",6e-04,"44"
"2024-08-03","South Carolina",0.0015,"45"
"2024-08-03","Texas",0.0021,"48"
"2024-08-03","Vermont",7e-04,"50"
"2024-08-03","Virginia",0.0013,"51"
"2024-08-03","Washington",8e-04,"53"
"2024-08-03","Wyoming",0,"56"
"2024-08-03","Alaska",0.0022,"02"
"2024-08-03","Arkansas",0.0018,"05"
"2024-08-03","California",0.0013,"06"
"2024-08-03","Connecticut",5e-04,"09"
"2024-08-03","District of Columbia",4e-04,"11"
"2024-08-03","Idaho",3e-04,"16"
