"as_of","target","target_end_date","location","horizon","output_type","output_type_id","oracle_value"
2025-05-24,"wk flu hosp rate change",2025-01-04,"01",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"01",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"01",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"01",2,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"01",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"01",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"01",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"01",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"01",3,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"01",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",0,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",1,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",2,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",3,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"02",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",0,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",1,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",2,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",3,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"04",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",0,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",1,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",2,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",3,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"05",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",0,"pmf","increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",1,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",2,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",3,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"06",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",0,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",1,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",2,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",3,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"08",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",0,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",1,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",2,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",3,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"09",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",0,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",1,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",2,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",3,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"10",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",0,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",1,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",2,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",3,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"11",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",0,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",1,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",2,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",3,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"12",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",0,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",1,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",2,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",3,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"13",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",0,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",1,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",2,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",3,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"15",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",0,"pmf","large_decrease",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",1,"pmf","increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",1,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",2,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",3,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"16",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"17",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"17",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"17",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"17",0,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"17",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"17",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"17",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"17",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"17",1,"pmf","large_increase",1
2025-05-24,"wk flu hosp rate change",2025-01-04,"17",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"17",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"17",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-01-04,"17",2,"pmf","large_decrease",0
