"as_of","target","target_end_date","location","location_name","observation","weekly_rate"
2025-01-25,"wk inc flu hosp",2025-01-25,"22","Louisiana",329,7.19322376457475
2025-01-25,"wk inc flu hosp",2025-01-25,"23","Maine",94,6.73486553912599
2025-01-25,"wk inc flu hosp",2025-01-25,"24","Maryland",539,8.72132580980099
2025-01-25,"wk inc flu hosp",2025-01-25,"25","Massachusetts",958,13.6829796444968
2025-01-25,"wk inc flu hosp",2025-01-25,"26","Michigan",915,9.11603275036885
2025-01-25,"wk inc flu hosp",2025-01-25,"27","Minnesota",866,15.0925902527312
2025-01-25,"wk inc flu hosp",2025-01-25,"28","Mississippi",302,10.2731920712728
2025-01-25,"wk inc flu hosp",2025-01-25,"29","Missouri",472,7.61762615402194
2025-01-25,"wk inc flu hosp",2025-01-25,"30","Montana",41,3.619311942317
2025-01-25,"wk inc flu hosp",2025-01-25,"31","Nebraska",174,8.79507920373194
2025-01-25,"wk inc flu hosp",2025-01-25,"32","Nevada",153,4.78996774128915
2025-01-25,"wk inc flu hosp",2025-01-25,"33","New Hampshire",105,7.48901254873207
2025-01-25,"wk inc flu hosp",2025-01-25,"34","New Jersey",1587,17.0813384923927
2025-01-25,"wk inc flu hosp",2025-01-25,"35","New Mexico",134,6.33758219347503
2025-01-25,"wk inc flu hosp",2025-01-25,"36","New York",2701,13.8008798226947
2025-01-25,"wk inc flu hosp",2025-01-25,"37","North Carolina",1506,13.8987702541583
2025-01-25,"wk inc flu hosp",2025-01-25,"38","North Dakota",89,11.3531124111204
2025-01-25,"wk inc flu hosp",2025-01-25,"39","Ohio",1644,13.9488296855532
2025-01-25,"wk inc flu hosp",2025-01-25,"40","Oklahoma",612,15.0968566962947
2025-01-25,"wk inc flu hosp",2025-01-25,"41","Oregon",207,4.88973528815659
2025-01-25,"wk inc flu hosp",2025-01-25,"42","Pennsylvania",3011,23.2300080167059
2025-01-25,"wk inc flu hosp",2025-01-25,"44","Rhode Island",104,9.48938010624456
2025-01-25,"wk inc flu hosp",2025-01-25,"45","South Carolina",729,13.5664378609691
2025-01-25,"wk inc flu hosp",2025-01-25,"46","South Dakota",80,8.70210308076204
2025-01-25,"wk inc flu hosp",2025-01-25,"47","Tennessee",522,7.32478503790576
2025-01-25,"wk inc flu hosp",2025-01-25,"48","Texas",2597,8.51383265044003
2025-01-25,"wk inc flu hosp",2025-01-25,"49","Utah",168,4.91553760474045
2025-01-25,"wk inc flu hosp",2025-01-25,"50","Vermont",52,8.031334560686
2025-01-25,"wk inc flu hosp",2025-01-25,"51","Virginia",585,6.71202696559702
2025-01-25,"wk inc flu hosp",2025-01-25,"53","Washington",478,6.11810241549851
2025-01-25,"wk inc flu hosp",2025-01-25,"54","West Virginia",153,8.64372107107568
2025-01-25,"wk inc flu hosp",2025-01-25,"55","Wisconsin",811,13.7202871617192
2025-01-25,"wk inc flu hosp",2025-01-25,"56","Wyoming",87,14.8958064024573
2025-01-25,"wk inc flu hosp",2025-01-25,"72","Puerto Rico",27,0.842252107267981
2025-01-25,"wk inc flu hosp",2025-01-25,"US","US",35776,10.6821167210255
2025-02-01,"wk inc flu hosp",2024-11-02,"01","Alabama",13,0.254479425142724
2025-02-01,"wk inc flu hosp",2024-11-02,"02","Alaska",8,1.09080100244612
2025-02-01,"wk inc flu hosp",2024-11-02,"04","Arizona",129,1.73589057376432
2025-02-01,"wk inc flu hosp",2024-11-02,"05","Arkansas",6,0.195584229652395
2025-02-01,"wk inc flu hosp",2024-11-02,"06","California",110,0.282303234068416
2025-02-01,"wk inc flu hosp",2024-11-02,"08","Colorado",25,0.425342954023829
2025-02-01,"wk inc flu hosp",2024-11-02,"09","Connecticut",10,0.27645876230518
2025-02-01,"wk inc flu hosp",2024-11-02,"10","Delaware",0,0
2025-02-01,"wk inc flu hosp",2024-11-02,"11","District of Columbia",1,0.147281478470393
2025-02-01,"wk inc flu hosp",2024-11-02,"12","Florida",110,0.486494772436763
2025-02-01,"wk inc flu hosp",2024-11-02,"13","Georgia",14,0.126935459756155
2025-02-01,"wk inc flu hosp",2024-11-02,"15","Hawaii",3,0.209039130731679
2025-02-01,"wk inc flu hosp",2024-11-02,"16","Idaho",6,0.305386094549571
2025-02-01,"wk inc flu hosp",2024-11-02,"17","Illinois",27,0.215144773707141
2025-02-01,"wk inc flu hosp",2024-11-02,"18","Indiana",14,0.20401623444613
2025-02-01,"wk inc flu hosp",2024-11-02,"19","Iowa",5,0.155908754713122
2025-02-01,"wk inc flu hosp",2024-11-02,"20","Kansas",10,0.340072898026421
2025-02-01,"wk inc flu hosp",2024-11-02,"21","Kentucky",7,0.154656690868229
2025-02-01,"wk inc flu hosp",2024-11-02,"22","Louisiana",27,0.590325354539569
2025-02-01,"wk inc flu hosp",2024-11-02,"23","Maine",0,0
2025-02-01,"wk inc flu hosp",2024-11-02,"24","Maryland",4,0.0647222694604897
2025-02-01,"wk inc flu hosp",2024-11-02,"25","Massachusetts",3,0.042848579262516
2025-02-01,"wk inc flu hosp",2024-11-02,"26","Michigan",14,0.139480282519305
2025-02-01,"wk inc flu hosp",2024-11-02,"27","Minnesota",4,0.0697117332689662
2025-02-01,"wk inc flu hosp",2024-11-02,"28","Mississippi",15,0.510257884334743
2025-02-01,"wk inc flu hosp",2024-11-02,"29","Missouri",13,0.209807500004842
2025-02-01,"wk inc flu hosp",2024-11-02,"30","Montana",0,0
2025-02-01,"wk inc flu hosp",2024-11-02,"31","Nebraska",2,0.101092864410712
2025-02-01,"wk inc flu hosp",2024-11-02,"32","Nevada",11,0.344376765713599
2025-02-01,"wk inc flu hosp",2024-11-02,"33","New Hampshire",1,0.0713239290355436
2025-02-01,"wk inc flu hosp",2024-11-02,"34","New Jersey",28,0.30137207169943
2025-02-01,"wk inc flu hosp",2024-11-02,"35","New Mexico",2,0.09459077900709
2025-02-01,"wk inc flu hosp",2024-11-02,"36","New York",15,0.0766431682119292
2025-02-01,"wk inc flu hosp",2024-11-02,"37","North Carolina",14,0.129205035563225
2025-02-01,"wk inc flu hosp",2024-11-02,"38","North Dakota",2,0.255126121598212
2025-02-01,"wk inc flu hosp",2024-11-02,"39","Ohio",17,0.144239723025793
2025-02-01,"wk inc flu hosp",2024-11-02,"40","Oklahoma",3,0.0740041994916405
2025-02-01,"wk inc flu hosp",2024-11-02,"41","Oregon",7,0.165353367232348
2025-02-01,"wk inc flu hosp",2024-11-02,"42","Pennsylvania",97,0.74835960731334
2025-02-01,"wk inc flu hosp",2024-11-02,"44","Rhode Island",2,0.182488078966242
2025-02-01,"wk inc flu hosp",2024-11-02,"45","South Carolina",11,0.204706195433005
2025-02-01,"wk inc flu hosp",2024-11-02,"46","South Dakota",0,0
2025-02-01,"wk inc flu hosp",2024-11-02,"47","Tennessee",45,0.631446986026359
2025-02-01,"wk inc flu hosp",2024-11-02,"48","Texas",103,0.337668372350914
2025-02-01,"wk inc flu hosp",2024-11-02,"49","Utah",2,0.0585183048183387
2025-02-01,"wk inc flu hosp",2024-11-02,"50","Vermont",0,0
2025-02-01,"wk inc flu hosp",2024-11-02,"51","Virginia",16,0.183576805896671
2025-02-01,"wk inc flu hosp",2024-11-02,"53","Washington",2,0.0255987548765628
2025-02-01,"wk inc flu hosp",2024-11-02,"54","West Virginia",0,0
2025-02-01,"wk inc flu hosp",2024-11-02,"55","Wisconsin",5,0.0845887001339039
2025-02-01,"wk inc flu hosp",2024-11-02,"56","Wyoming",0,0
2025-02-01,"wk inc flu hosp",2024-11-02,"72","Puerto Rico",14,0.436723314879694
2025-02-01,"wk inc flu hosp",2024-11-02,"US","US",983,0.293507399842578
2025-02-01,"wk inc flu hosp",2024-11-09,"01","Alabama",32,0.626410892659012
2025-02-01,"wk inc flu hosp",2024-11-09,"02","Alaska",5,0.681750626528826
2025-02-01,"wk inc flu hosp",2024-11-09,"04","Arizona",291,3.91584617802648
2025-02-01,"wk inc flu hosp",2024-11-09,"05","Arkansas",11,0.358571087696057
2025-02-01,"wk inc flu hosp",2024-11-09,"06","California",158,0.405490099843725
2025-02-01,"wk inc flu hosp",2024-11-09,"08","Colorado",20,0.340274363219064
2025-02-01,"wk inc flu hosp",2024-11-09,"09","Connecticut",4,0.110583504922072
2025-02-01,"wk inc flu hosp",2024-11-09,"10","Delaware",1,0.0969095543129597
2025-02-01,"wk inc flu hosp",2024-11-09,"11","District of Columbia",3,0.44184443541118
2025-02-01,"wk inc flu hosp",2024-11-09,"12","Florida",360,1.59216470979304
2025-02-01,"wk inc flu hosp",2024-11-09,"13","Georgia",41,0.371739560714454
2025-02-01,"wk inc flu hosp",2024-11-09,"15","Hawaii",7,0.48775797170725
2025-02-01,"wk inc flu hosp",2024-11-09,"16","Idaho",8,0.407181459399428
2025-02-01,"wk inc flu hosp",2024-11-09,"17","Illinois",36,0.286859698276188
2025-02-01,"wk inc flu hosp",2024-11-09,"18","Indiana",28,0.40803246889226
2025-02-01,"wk inc flu hosp",2024-11-09,"19","Iowa",4,0.124727003770497
2025-02-01,"wk inc flu hosp",2024-11-09,"20","Kansas",7,0.238051028618495
2025-02-01,"wk inc flu hosp",2024-11-09,"21","Kentucky",16,0.35350100769881
2025-02-01,"wk inc flu hosp",2024-11-09,"22","Louisiana",85,1.85843167169864
2025-02-01,"wk inc flu hosp",2024-11-09,"23","Maine",1,0.0716475057353828
2025-02-01,"wk inc flu hosp",2024-11-09,"24","Maryland",9,0.145625106286102
2025-02-01,"wk inc flu hosp",2024-11-09,"25","Massachusetts",30,0.42848579262516
2025-02-01,"wk inc flu hosp",2024-11-09,"26","Michigan",49,0.488180988817567
2025-02-01,"wk inc flu hosp",2024-11-09,"27","Minnesota",17,0.296274866393106
2025-02-01,"wk inc flu hosp",2024-11-09,"28","Mississippi",23,0.782395422646606
2025-02-01,"wk inc flu hosp",2024-11-09,"29","Missouri",30,0.484171153857327
2025-02-01,"wk inc flu hosp",2024-11-09,"30","Montana",0,0
2025-02-01,"wk inc flu hosp",2024-11-09,"31","Nebraska",4,0.202185728821424
2025-02-01,"wk inc flu hosp",2024-11-09,"32","Nevada",25,0.782674467530906
2025-02-01,"wk inc flu hosp",2024-11-09,"33","New Hampshire",4,0.285295716142174
2025-02-01,"wk inc flu hosp",2024-11-09,"34","New Jersey",30,0.322898648249389
2025-02-01,"wk inc flu hosp",2024-11-09,"35","New Mexico",16,0.75672623205672
2025-02-01,"wk inc flu hosp",2024-11-09,"36","New York",55,0.281024950110407
2025-02-01,"wk inc flu hosp",2024-11-09,"37","North Carolina",27,0.24918114001479
2025-02-01,"wk inc flu hosp",2024-11-09,"38","North Dakota",0,0
2025-02-01,"wk inc flu hosp",2024-11-09,"39","Ohio",24,0.203632550154061
2025-02-01,"wk inc flu hosp",2024-11-09,"40","Oklahoma",13,0.320684864463775
2025-02-01,"wk inc flu hosp",2024-11-09,"41","Oregon",25,0.59054774011553
2025-02-01,"wk inc flu hosp",2024-11-09,"42","Pennsylvania",142,1.09553674472675
2025-02-01,"wk inc flu hosp",2024-11-09,"44","Rhode Island",3,0.273732118449362
2025-02-01,"wk inc flu hosp",2024-11-09,"45","South Carolina",21,0.390802736735736
2025-02-01,"wk inc flu hosp",2024-11-09,"46","South Dakota",2,0.217552577019051
2025-02-01,"wk inc flu hosp",2024-11-09,"47","Tennessee",80,1.12257241960242
2025-02-01,"wk inc flu hosp",2024-11-09,"48","Texas",182,0.596656735610352
2025-02-01,"wk inc flu hosp",2024-11-09,"49","Utah",7,0.204814066864185
2025-02-01,"wk inc flu hosp",2024-11-09,"50","Vermont",0,0
2025-02-01,"wk inc flu hosp",2024-11-09,"51","Virginia",26,0.29831230958209
2025-02-01,"wk inc flu hosp",2024-11-09,"53","Washington",14,0.17919128413594
2025-02-01,"wk inc flu hosp",2024-11-09,"54","West Virginia",6,0.338969453767674
2025-02-01,"wk inc flu hosp",2024-11-09,"55","Wisconsin",12,0.203012880321369
2025-02-01,"wk inc flu hosp",2024-11-09,"56","Wyoming",5,0.856080827727431
2025-02-01,"wk inc flu hosp",2024-11-09,"72","Puerto Rico",43,1.34136446713049
2025-02-01,"wk inc flu hosp",2024-11-09,"US","US",2045,0.610602881666401
2025-02-01,"wk inc flu hosp",2024-11-16,"01","Alabama",44,0.861314977406142
2025-02-01,"wk inc flu hosp",2024-11-16,"02","Alaska",9,1.22715112775189
2025-02-01,"wk inc flu hosp",2024-11-16,"04","Arizona",363,4.88471533547633
2025-02-01,"wk inc flu hosp",2024-11-16,"05","Arkansas",13,0.423765830913522
2025-02-01,"wk inc flu hosp",2024-11-16,"06","California",313,0.803281020576492
2025-02-01,"wk inc flu hosp",2024-11-16,"08","Colorado",29,0.493397826667642
2025-02-01,"wk inc flu hosp",2024-11-16,"09","Connecticut",5,0.13822938115259
2025-02-01,"wk inc flu hosp",2024-11-16,"10","Delaware",4,0.387638217251839
2025-02-01,"wk inc flu hosp",2024-11-16,"11","District of Columbia",1,0.147281478470393
2025-02-01,"wk inc flu hosp",2024-11-16,"12","Florida",375,1.65850490603442
2025-02-01,"wk inc flu hosp",2024-11-16,"13","Georgia",43,0.389873197822477
2025-02-01,"wk inc flu hosp",2024-11-16,"15","Hawaii",15,1.04519565365839
2025-02-01,"wk inc flu hosp",2024-11-16,"16","Idaho",12,0.610772189099142
2025-02-01,"wk inc flu hosp",2024-11-16,"17","Illinois",34,0.270923048371956
2025-02-01,"wk inc flu hosp",2024-11-16,"18","Indiana",26,0.378887292542813
2025-02-01,"wk inc flu hosp",2024-11-16,"19","Iowa",5,0.155908754713122
2025-02-01,"wk inc flu hosp",2024-11-16,"20","Kansas",11,0.374080187829063
2025-02-01,"wk inc flu hosp",2024-11-16,"21","Kentucky",18,0.397688633661161
2025-02-01,"wk inc flu hosp",2024-11-16,"22","Louisiana",84,1.83656776967866
2025-02-01,"wk inc flu hosp",2024-11-16,"23","Maine",0,0
2025-02-01,"wk inc flu hosp",2024-11-16,"24","Maryland",11,0.177986241016347
2025-02-01,"wk inc flu hosp",2024-11-16,"25","Massachusetts",16,0.228525756066752
2025-02-01,"wk inc flu hosp",2024-11-16,"26","Michigan",57,0.567884007400027
2025-02-01,"wk inc flu hosp",2024-11-16,"27","Minnesota",8,0.139423466537932
2025-02-01,"wk inc flu hosp",2024-11-16,"28","Mississippi",24,0.816412614935588
2025-02-01,"wk inc flu hosp",2024-11-16,"29","Missouri",29,0.468032115395416
2025-02-01,"wk inc flu hosp",2024-11-16,"30","Montana",4,0.353103604128487
2025-02-01,"wk inc flu hosp",2024-11-16,"31","Nebraska",6,0.303278593232136
2025-02-01,"wk inc flu hosp",2024-11-16,"32","Nevada",43,1.34620008415316
2025-02-01,"wk inc flu hosp",2024-11-16,"33","New Hampshire",4,0.285295716142174
2025-02-01,"wk inc flu hosp",2024-11-16,"34","New Jersey",37,0.398241666174246
2025-02-01,"wk inc flu hosp",2024-11-16,"35","New Mexico",21,0.993203179574446
2025-02-01,"wk inc flu hosp",2024-11-16,"36","New York",63,0.321901306490103
2025-02-01,"wk inc flu hosp",2024-11-16,"37","North Carolina",38,0.350699382243038
2025-02-01,"wk inc flu hosp",2024-11-16,"38","North Dakota",1,0.127563060799106
2025-02-01,"wk inc flu hosp",2024-11-16,"39","Ohio",40,0.339387583590101
2025-02-01,"wk inc flu hosp",2024-11-16,"40","Oklahoma",13,0.320684864463775
2025-02-01,"wk inc flu hosp",2024-11-16,"41","Oregon",35,0.826766836161742
2025-02-01,"wk inc flu hosp",2024-11-16,"42","Pennsylvania",111,0.8563702722864
2025-02-01,"wk inc flu hosp",2024-11-16,"44","Rhode Island",0,0
2025-02-01,"wk inc flu hosp",2024-11-16,"45","South Carolina",13,0.241925503693551
2025-02-01,"wk inc flu hosp",2024-11-16,"46","South Dakota",0,0
2025-02-01,"wk inc flu hosp",2024-11-16,"47","Tennessee",94,1.31902259303284
2025-02-01,"wk inc flu hosp",2024-11-16,"48","Texas",223,0.731068417808289
2025-02-01,"wk inc flu hosp",2024-11-16,"49","Utah",10,0.292591524091693
2025-02-01,"wk inc flu hosp",2024-11-16,"50","Vermont",3,0.463346224654962
2025-02-01,"wk inc flu hosp",2024-11-16,"51","Virginia",26,0.29831230958209
2025-02-01,"wk inc flu hosp",2024-11-16,"53","Washington",22,0.281586303642191
2025-02-01,"wk inc flu hosp",2024-11-16,"54","West Virginia",4,0.225979635845116
2025-02-01,"wk inc flu hosp",2024-11-16,"55","Wisconsin",6,0.101506440160685
2025-02-01,"wk inc flu hosp",2024-11-16,"56","Wyoming",4,0.684864662181945
2025-02-01,"wk inc flu hosp",2024-11-16,"72","Puerto Rico",77,2.40197823183831
2025-02-01,"wk inc flu hosp",2024-11-16,"US","US",2450,0.731529124734808
2025-02-01,"wk inc flu hosp",2024-11-23,"01","Alabama",50,0.978767019779707
2025-02-01,"wk inc flu hosp",2024-11-23,"02","Alaska",5,0.681750626528826
2025-02-01,"wk inc flu hosp",2024-11-23,"04","Arizona",520,6.99738835936003
2025-02-01,"wk inc flu hosp",2024-11-23,"05","Arkansas",8,0.26077897286986
2025-02-01,"wk inc flu hosp",2024-11-23,"06","California",479,1.2293022647161
2025-02-01,"wk inc flu hosp",2024-11-23,"08","Colorado",31,0.527425262989549
2025-02-01,"wk inc flu hosp",2024-11-23,"09","Connecticut",4,0.110583504922072
2025-02-01,"wk inc flu hosp",2024-11-23,"10","Delaware",7,0.678366880190718
2025-02-01,"wk inc flu hosp",2024-11-23,"11","District of Columbia",8,1.17825182776315
2025-02-01,"wk inc flu hosp",2024-11-23,"12","Florida",423,1.87079353400682
2025-02-01,"wk inc flu hosp",2024-11-23,"13","Georgia",47,0.426140472038521
2025-02-01,"wk inc flu hosp",2024-11-23,"15","Hawaii",8,0.557437681951143
2025-02-01,"wk inc flu hosp",2024-11-23,"16","Idaho",31,1.57782815517278
2025-02-01,"wk inc flu hosp",2024-11-23,"17","Illinois",87,0.693244270834122
2025-02-01,"wk inc flu hosp",2024-11-23,"18","Indiana",32,0.466322821591155
2025-02-01,"wk inc flu hosp",2024-11-23,"19","Iowa",4,0.124727003770497
2025-02-01,"wk inc flu hosp",2024-11-23,"20","Kansas",17,0.578123926644916
2025-02-01,"wk inc flu hosp",2024-11-23,"21","Kentucky",19,0.419782446642337
2025-02-01,"wk inc flu hosp",2024-11-23,"22","Louisiana",78,1.70538435755876
2025-02-01,"wk inc flu hosp",2024-11-23,"23","Maine",0,0
2025-02-01,"wk inc flu hosp",2024-11-23,"24","Maryland",16,0.258889077841959
2025-02-01,"wk inc flu hosp",2024-11-23,"25","Massachusetts",45,0.64272868893774
2025-02-01,"wk inc flu hosp",2024-11-23,"26","Michigan",63,0.627661271336872
2025-02-01,"wk inc flu hosp",2024-11-23,"27","Minnesota",11,0.191707266489657
2025-02-01,"wk inc flu hosp",2024-11-23,"28","Mississippi",35,1.1906017301144
2025-02-01,"wk inc flu hosp",2024-11-23,"29","Missouri",40,0.645561538476436
2025-02-01,"wk inc flu hosp",2024-11-23,"30","Montana",1,0.0882759010321218
2025-02-01,"wk inc flu hosp",2024-11-23,"31","Nebraska",4,0.202185728821424
2025-02-01,"wk inc flu hosp",2024-11-23,"32","Nevada",47,1.4714279989581
2025-02-01,"wk inc flu hosp",2024-11-23,"33","New Hampshire",11,0.784563219390979
2025-02-01,"wk inc flu hosp",2024-11-23,"34","New Jersey",47,0.505874548924042
2025-02-01,"wk inc flu hosp",2024-11-23,"35","New Mexico",28,1.32427090609926
2025-02-01,"wk inc flu hosp",2024-11-23,"36","New York",103,0.52628308838858
2025-02-01,"wk inc flu hosp",2024-11-23,"37","North Carolina",31,0.286096864461426
2025-02-01,"wk inc flu hosp",2024-11-23,"38","North Dakota",3,0.382689182397318
2025-02-01,"wk inc flu hosp",2024-11-23,"39","Ohio",40,0.339387583590101
2025-02-01,"wk inc flu hosp",2024-11-23,"40","Oklahoma",14,0.345352930960989
2025-02-01,"wk inc flu hosp",2024-11-23,"41","Oregon",62,1.46455839548651
2025-02-01,"wk inc flu hosp",2024-11-23,"42","Pennsylvania",134,1.03381636474214
2025-02-01,"wk inc flu hosp",2024-11-23,"44","Rhode Island",2,0.182488078966242
2025-02-01,"wk inc flu hosp",2024-11-23,"45","South Carolina",12,0.223315849563278
2025-02-01,"wk inc flu hosp",2024-11-23,"46","South Dakota",0,0
2025-02-01,"wk inc flu hosp",2024-11-23,"47","Tennessee",58,0.813865004211751
2025-02-01,"wk inc flu hosp",2024-11-23,"48","Texas",273,0.894985103415529
2025-02-01,"wk inc flu hosp",2024-11-23,"49","Utah",20,0.585183048183387
2025-02-01,"wk inc flu hosp",2024-11-23,"50","Vermont",0,0
2025-02-01,"wk inc flu hosp",2024-11-23,"51","Virginia",35,0.401574262898967
2025-02-01,"wk inc flu hosp",2024-11-23,"53","Washington",29,0.371181945710161
2025-02-01,"wk inc flu hosp",2024-11-23,"54","West Virginia",4,0.225979635845116
2025-02-01,"wk inc flu hosp",2024-11-23,"55","Wisconsin",18,0.304519320482054
2025-02-01,"wk inc flu hosp",2024-11-23,"56","Wyoming",8,1.36972932436389
2025-02-01,"wk inc flu hosp",2024-11-23,"72","Puerto Rico",42,1.31016994463908
2025-02-01,"wk inc flu hosp",2024-11-23,"US","US",3097,0.92471253032804
2025-02-01,"wk inc flu hosp",2024-11-30,"01","Alabama",65,1.27239712571362
2025-02-01,"wk inc flu hosp",2024-11-30,"02","Alaska",9,1.22715112775189
2025-02-01,"wk inc flu hosp",2024-11-30,"04","Arizona",590,7.9393444846585
2025-02-01,"wk inc flu hosp",2024-11-30,"05","Arkansas",12,0.391168459304789
2025-02-01,"wk inc flu hosp",2024-11-30,"06","California",693,1.77851037463102
2025-02-01,"wk inc flu hosp",2024-11-30,"08","Colorado",67,1.13991911678386
2025-02-01,"wk inc flu hosp",2024-11-30,"09","Connecticut",10,0.27645876230518
2025-02-01,"wk inc flu hosp",2024-11-30,"10","Delaware",5,0.484547771564799
2025-02-01,"wk inc flu hosp",2024-11-30,"11","District of Columbia",6,0.883688870822361
2025-02-01,"wk inc flu hosp",2024-11-30,"12","Florida",605,2.6757212484022
2025-02-01,"wk inc flu hosp",2024-11-30,"13","Georgia",56,0.507741839024621
2025-02-01,"wk inc flu hosp",2024-11-30,"15","Hawaii",14,0.975515943414501
2025-02-01,"wk inc flu hosp",2024-11-30,"16","Idaho",63,3.20655399277049
2025-02-01,"wk inc flu hosp",2024-11-30,"17","Illinois",83,0.661370971025656
2025-02-01,"wk inc flu hosp",2024-11-30,"18","Indiana",41,0.597476115163667
2025-02-01,"wk inc flu hosp",2024-11-30,"19","Iowa",4,0.124727003770497
2025-02-01,"wk inc flu hosp",2024-11-30,"20","Kansas",20,0.680145796052842
2025-02-01,"wk inc flu hosp",2024-11-30,"21","Kentucky",24,0.530251511548215
2025-02-01,"wk inc flu hosp",2024-11-30,"22","Louisiana",141,3.08281018481775
