"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value","location_name","model_id"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.3",21,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.35",22,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.4",24,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.45",25,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.5",29,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.55",34,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.6",35,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.65",39,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.7",44,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.75",47,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.8",50,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.85",55,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.9",61,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.95",72,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.975",83,"Idaho","Ensemble"
2025-11-22,"16",3,"wk inc flu hosp",2025-12-13,"quantile","0.99",102,"Idaho","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.01",19,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.025",24,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.05",27,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.1",30,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.15",35,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.2",39,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.25",42,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.3",44,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.35",47,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.4",49,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.45",51,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.5",55,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.55",57,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.6",59,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.65",62,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.7",64,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.75",68,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.8",71,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.85",76,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.9",80,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.95",89,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.975",97,"Illinois","Ensemble"
2025-11-22,"17",0,"wk inc flu hosp",2025-11-22,"quantile","0.99",107,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.01",19,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.025",23,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.05",27,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.1",34,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.15",38,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.2",44,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.25",51,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.3",53,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.35",57,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.4",60,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.45",65,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.5",71,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.55",76,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.6",81,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.65",87,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.7",92,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.75",97,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.8",104,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.85",111,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.9",121,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.95",139,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.975",161,"Illinois","Ensemble"
2025-11-22,"17",1,"wk inc flu hosp",2025-11-29,"quantile","0.99",198,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.01",18,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.025",25,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.05",29,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.1",35,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.15",45,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.2",55,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.25",62,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.3",67,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.35",71,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.4",76,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.45",85,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.5",94,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.55",100,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.6",106,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.65",115,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.7",124,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.75",135,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.8",148,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.85",164,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.9",180,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.95",210,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.975",241,"Illinois","Ensemble"
2025-11-22,"17",2,"wk inc flu hosp",2025-12-06,"quantile","0.99",301,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.01",23,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.025",29,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.05",34,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.1",44,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.15",55,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.2",64,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.25",78,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.3",86,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.35",96,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.4",100,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.45",109,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.5",122,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.55",132,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.6",144,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.65",156,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.7",166,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.75",177,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.8",196,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.85",221,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.9",252,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.95",296,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.975",347,"Illinois","Ensemble"
2025-11-22,"17",3,"wk inc flu hosp",2025-12-13,"quantile","0.99",444,"Illinois","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.01",17,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.025",21,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.05",25,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.1",31,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.15",33,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.2",36,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.25",37,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.3",38,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.35",40,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.4",42,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.45",44,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.5",49,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.55",51,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.6",53,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.65",54,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.7",56,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.75",58,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.8",61,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.85",65,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.9",70,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.95",86,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.975",95,"Indiana","Ensemble"
2025-11-22,"18",0,"wk inc flu hosp",2025-11-22,"quantile","0.99",110,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.01",17,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.025",21,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.05",26,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.1",32,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.15",37,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.2",41,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.25",45,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.3",48,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.35",51,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.4",54,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.45",58,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.5",64,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.55",69,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.6",74,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.65",77,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.7",80,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.75",84,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.8",91,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.85",99,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.9",111,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.95",142,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.975",163,"Indiana","Ensemble"
2025-11-22,"18",1,"wk inc flu hosp",2025-11-29,"quantile","0.99",191,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.01",17,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.025",22,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.05",27,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.1",36,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.15",42,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.2",48,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.25",55,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.3",61,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.35",66,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.4",72,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.45",77,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.5",83,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.55",90,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.6",96,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.65",101,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.7",109,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.75",118,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.8",131,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.85",146,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.9",165,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.95",237,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.975",280,"Indiana","Ensemble"
2025-11-22,"18",2,"wk inc flu hosp",2025-12-06,"quantile","0.99",322,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.01",20,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.025",21,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.05",24,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.1",35,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.15",44,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.2",52,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.25",62,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.3",73,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.35",82,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.4",87,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.45",94,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.5",100,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.55",107,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.6",115,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.65",128,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.7",136,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.75",151,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.8",172,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.85",195,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.9",234,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.95",299,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.975",372,"Indiana","Ensemble"
2025-11-22,"18",3,"wk inc flu hosp",2025-12-13,"quantile","0.99",454,"Indiana","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.01",1,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.025",2,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.05",3,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.1",4,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.15",5,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.2",6,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.25",6,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.3",7,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.35",8,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.4",8,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.45",9,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.5",10,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.55",11,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.6",12,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.65",13,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.7",14,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.75",15,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.8",17,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.85",18,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.9",20,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.95",23,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.975",26,"Iowa","Ensemble"
2025-11-22,"19",0,"wk inc flu hosp",2025-11-22,"quantile","0.99",30,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.01",2,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.025",3,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.05",5,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.1",6,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.15",7,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.2",7,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.25",9,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.3",11,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.35",12,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.4",13,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.45",15,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.5",16,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.55",17,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.6",18,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.65",19,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.7",20,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.75",22,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.8",24,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.85",27,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.9",32,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.95",40,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.975",46,"Iowa","Ensemble"
2025-11-22,"19",1,"wk inc flu hosp",2025-11-29,"quantile","0.99",55,"Iowa","Ensemble"
2025-11-22,"19",2,"wk inc flu hosp",2025-12-06,"quantile","0.01",3,"Iowa","Ensemble"
2025-11-22,"19",2,"wk inc flu hosp",2025-12-06,"quantile","0.025",4,"Iowa","Ensemble"
2025-11-22,"19",2,"wk inc flu hosp",2025-12-06,"quantile","0.05",5,"Iowa","Ensemble"
2025-11-22,"19",2,"wk inc flu hosp",2025-12-06,"quantile","0.1",7,"Iowa","Ensemble"
2025-11-22,"19",2,"wk inc flu hosp",2025-12-06,"quantile","0.15",8,"Iowa","Ensemble"
2025-11-22,"19",2,"wk inc flu hosp",2025-12-06,"quantile","0.2",12,"Iowa","Ensemble"
2025-11-22,"19",2,"wk inc flu hosp",2025-12-06,"quantile","0.25",14,"Iowa","Ensemble"
2025-11-22,"19",2,"wk inc flu hosp",2025-12-06,"quantile","0.3",15,"Iowa","Ensemble"
2025-11-22,"19",2,"wk inc flu hosp",2025-12-06,"quantile","0.35",17,"Iowa","Ensemble"
