"as_of","target","target_end_date","location","horizon","output_type_id","oracle_value"
2025-04-12,"wk flu hosp rate change",2025-01-11,"35",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"35",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"35",2,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"35",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"35",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"35",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"35",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"35",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"35",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"35",3,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"35",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",1,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",2,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",3,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"36",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",1,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",2,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",3,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"37",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",1,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",2,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",3,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"38",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",1,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",2,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",3,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"39",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",1,"stable",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",2,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",3,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"40",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",1,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",3,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"41",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",1,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",2,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",3,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"42",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",1,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",2,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",3,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"44",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",1,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",2,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",3,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"45",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",0,"stable",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",1,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",2,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",3,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"46",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",2,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",3,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"47",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",1,"stable",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",2,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",3,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"48",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",2,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",3,"increase",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"49",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"50",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"50",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"50",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"50",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"50",0,"stable",1
2025-04-12,"wk flu hosp rate change",2025-01-11,"50",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-01-11,"50",1,"increase",1
