reference_date,target,horizon,target_end_date,location,location_name,output_type,output_type_id,value
2025-11-29,wk inc flu hosp,0,2025-11-29,21,Kentucky,quantile,0.5,33
2025-11-29,wk inc flu hosp,1,2025-12-06,21,Kentucky,quantile,0.5,46
2025-11-29,wk inc flu hosp,2,2025-12-13,21,Kentucky,quantile,0.5,59
2025-11-29,wk inc flu hosp,3,2025-12-20,21,Kentucky,quantile,0.5,70
2025-11-29,wk inc flu hosp,0,2025-11-29,21,Kentucky,quantile,0.55,33
2025-11-29,wk inc flu hosp,1,2025-12-06,21,Kentucky,quantile,0.55,47
2025-11-29,wk inc flu hosp,2,2025-12-13,21,Kentucky,quantile,0.55,60
2025-11-29,wk inc flu hosp,3,2025-12-20,21,Kentucky,quantile,0.55,72
2025-11-29,wk inc flu hosp,0,2025-11-29,21,Kentucky,quantile,0.6000000000000001,34
2025-11-29,wk inc flu hosp,1,2025-12-06,21,Kentucky,quantile,0.6000000000000001,48
2025-11-29,wk inc flu hosp,2,2025-12-13,21,Kentucky,quantile,0.6000000000000001,62
2025-11-29,wk inc flu hosp,3,2025-12-20,21,Kentucky,quantile,0.6000000000000001,74
2025-11-29,wk inc flu hosp,0,2025-11-29,21,Kentucky,quantile,0.6500000000000001,34
2025-11-29,wk inc flu hosp,1,2025-12-06,21,Kentucky,quantile,0.6500000000000001,49
2025-11-29,wk inc flu hosp,2,2025-12-13,21,Kentucky,quantile,0.6500000000000001,63
2025-11-29,wk inc flu hosp,3,2025-12-20,21,Kentucky,quantile,0.6500000000000001,76
2025-11-29,wk inc flu hosp,0,2025-11-29,21,Kentucky,quantile,0.7000000000000001,34
2025-11-29,wk inc flu hosp,1,2025-12-06,21,Kentucky,quantile,0.7000000000000001,50
2025-11-29,wk inc flu hosp,2,2025-12-13,21,Kentucky,quantile,0.7000000000000001,65
2025-11-29,wk inc flu hosp,3,2025-12-20,21,Kentucky,quantile,0.7000000000000001,79
2025-11-29,wk inc flu hosp,0,2025-11-29,21,Kentucky,quantile,0.7500000000000001,36
2025-11-29,wk inc flu hosp,1,2025-12-06,21,Kentucky,quantile,0.7500000000000001,52
2025-11-29,wk inc flu hosp,2,2025-12-13,21,Kentucky,quantile,0.7500000000000001,68
2025-11-29,wk inc flu hosp,3,2025-12-20,21,Kentucky,quantile,0.7500000000000001,83
2025-11-29,wk inc flu hosp,0,2025-11-29,21,Kentucky,quantile,0.8,36
2025-11-29,wk inc flu hosp,1,2025-12-06,21,Kentucky,quantile,0.8,54
2025-11-29,wk inc flu hosp,2,2025-12-13,21,Kentucky,quantile,0.8,71
2025-11-29,wk inc flu hosp,3,2025-12-20,21,Kentucky,quantile,0.8,88
2025-11-29,wk inc flu hosp,0,2025-11-29,21,Kentucky,quantile,0.8500000000000001,38
2025-11-29,wk inc flu hosp,1,2025-12-06,21,Kentucky,quantile,0.8500000000000001,59
2025-11-29,wk inc flu hosp,2,2025-12-13,21,Kentucky,quantile,0.8500000000000001,80
2025-11-29,wk inc flu hosp,3,2025-12-20,21,Kentucky,quantile,0.8500000000000001,99
2025-11-29,wk inc flu hosp,0,2025-11-29,21,Kentucky,quantile,0.9000000000000001,43
2025-11-29,wk inc flu hosp,1,2025-12-06,21,Kentucky,quantile,0.9000000000000001,67
2025-11-29,wk inc flu hosp,2,2025-12-13,21,Kentucky,quantile,0.9000000000000001,97
2025-11-29,wk inc flu hosp,3,2025-12-20,21,Kentucky,quantile,0.9000000000000001,130
2025-11-29,wk inc flu hosp,0,2025-11-29,21,Kentucky,quantile,0.95,51
2025-11-29,wk inc flu hosp,1,2025-12-06,21,Kentucky,quantile,0.95,94
2025-11-29,wk inc flu hosp,2,2025-12-13,21,Kentucky,quantile,0.95,146
2025-11-29,wk inc flu hosp,3,2025-12-20,21,Kentucky,quantile,0.95,222
2025-11-29,wk inc flu hosp,0,2025-11-29,21,Kentucky,quantile,0.975,62
2025-11-29,wk inc flu hosp,1,2025-12-06,21,Kentucky,quantile,0.975,120
2025-11-29,wk inc flu hosp,2,2025-12-13,21,Kentucky,quantile,0.975,199
2025-11-29,wk inc flu hosp,3,2025-12-20,21,Kentucky,quantile,0.975,280
2025-11-29,wk inc flu hosp,0,2025-11-29,21,Kentucky,quantile,0.99,83
2025-11-29,wk inc flu hosp,1,2025-12-06,21,Kentucky,quantile,0.99,150
2025-11-29,wk inc flu hosp,2,2025-12-13,21,Kentucky,quantile,0.99,229
2025-11-29,wk inc flu hosp,3,2025-12-20,21,Kentucky,quantile,0.99,310
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.2,9.310455223210546e-4
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.25,0.0016528719792410077
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.25,1.8583031712553037e-4
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.25,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.25,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.3,0.0022527021688279487
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.3,0.0015812195834714838
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.3,2.741299195929319e-4
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.3,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.35000000000000003,0.0029955582313737896
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.35000000000000003,0.0026613995892186843
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.35000000000000003,0.0017053914716308846
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.35000000000000003,2.925302035604836e-4
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.4,0.003220629328108268
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.4,0.003172909437083299
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.4,0.002529682892423865
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.4,0.001474233716090901
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.45,0.0034769654001531054
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.45,0.003683709813362553
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.45,0.003314982586290245
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.45,0.002510282349036457
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.5,0.003620748890869346
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.5,0.003927336295452462
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.5,0.003721634338733167
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.5,0.003078749261102089
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.55,0.0037042653894511653
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.55,0.004099732604023497
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.55,0.004035133378439509
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.55,0.0035810338489955223
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.6000000000000001,0.0038780845728870693
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.6000000000000001,0.004420450021604791
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.6000000000000001,0.004526711687753735
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.6000000000000001,0.00417251543260034
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.6500000000000001,0.004186043500537942
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.6500000000000001,0.0050065017686928785
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.6500000000000001,0.005463268721372031
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.6500000000000001,0.005419533152039982
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.7000000000000001,0.004264547683593781
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.7000000000000001,0.0051966157854561835
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.7000000000000001,0.0058160625177453825
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.7000000000000001,0.0061198460691649584
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.7500000000000001,0.004292451637158037
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.7500000000000001,0.005294416446830592
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.7500000000000001,0.00601099994837684
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.7500000000000001,0.006400169434450251
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.8,0.004364252246797251
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.8,0.005488143865505642
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.8,0.006397243650717171
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.8,0.006895213718324937
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.8500000000000001,0.004520377922336854
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.8500000000000001,0.0057863271855907485
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.8500000000000001,0.007152286489515289
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.8500000000000001,0.008258507897097835
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.9000000000000001,0.004871130209860458
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.9000000000000001,0.006770868216732831
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.9000000000000001,0.009524536702686374
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.9000000000000001,0.012651013035729942
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.95,0.006027707902615162
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.95,0.009502710344783193
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.95,0.013655332161088933
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.95,0.018774608112391903
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.975,0.008226810220518547
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.975,0.01510580832407539
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.975,0.020549175943603774
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.975,0.027680787314056994
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,27,Minnesota,quantile,0.99,0.01239395165499195
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,27,Minnesota,quantile,0.99,0.0234592246415775
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,27,Minnesota,quantile,0.99,0.033445921356527145
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,27,Minnesota,quantile,0.99,0.04428547751147261
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.01,1
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.01,0
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.01,0
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.01,0
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.025,1
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.025,0
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.025,0
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.025,0
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.05,1
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.05,0
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.05,0
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.05,0
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.1,4
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.1,0
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.1,0
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.1,0
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.15000000000000002,8
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.15000000000000002,1
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.2,10
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.2,4
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.2,0
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.2,0
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.25,11
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.25,6
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.25,0
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.25,0
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.3,11
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.3,8
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.3,1
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.3,0
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.35000000000000003,13
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.35000000000000003,12
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.35000000000000003,7
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.35000000000000003,2
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.4,15
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.4,16
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.4,13
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.4,11
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.45,16
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.45,18
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.45,17
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.45,15
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.5,17
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.5,19
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.5,19
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.5,18
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.55,17
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.55,20
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.55,20
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.55,20
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.6000000000000001,18
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.6000000000000001,21
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.6000000000000001,23
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.6000000000000001,23
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.6500000000000001,18
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.6500000000000001,22
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.6500000000000001,24
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.6500000000000001,26
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.7000000000000001,18
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.7000000000000001,23
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.7000000000000001,26
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.7000000000000001,27
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.7500000000000001,19
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.7500000000000001,23
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.7500000000000001,26
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.7500000000000001,29
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.8,19
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.8,24
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.8,28
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.8,31
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.8500000000000001,20
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.8500000000000001,26
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.8500000000000001,33
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.8500000000000001,40
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.9000000000000001,25
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.9000000000000001,35
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.9000000000000001,46
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.9000000000000001,63
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.95,30
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.95,57
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.95,86
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.95,115
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.975,34
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.975,73
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.975,131
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.975,179
2025-11-29,wk inc flu hosp,0,2025-11-29,27,Minnesota,quantile,0.99,47
2025-11-29,wk inc flu hosp,1,2025-12-06,27,Minnesota,quantile,0.99,99
2025-11-29,wk inc flu hosp,2,2025-12-13,27,Minnesota,quantile,0.99,171
2025-11-29,wk inc flu hosp,3,2025-12-20,27,Minnesota,quantile,0.99,235
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,28,Mississippi,quantile,0.01,0.001770367931210889
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,28,Mississippi,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,28,Mississippi,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,28,Mississippi,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,28,Mississippi,quantile,0.025,0.001770367931210889
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,28,Mississippi,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,28,Mississippi,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,28,Mississippi,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,28,Mississippi,quantile,0.05,0.001770367931210889
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,28,Mississippi,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,28,Mississippi,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,28,Mississippi,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,28,Mississippi,quantile,0.1,0.001770367931210889
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,28,Mississippi,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,28,Mississippi,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,28,Mississippi,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,28,Mississippi,quantile,0.15000000000000002,0.0026145416741387003
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,28,Mississippi,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,28,Mississippi,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,28,Mississippi,quantile,0.15000000000000002,0
