horizon,location,output_type,output_type_id,reference_date,target,target_end_date,total,value
2,25,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-18,,437.0
2,25,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-18,,479.0
2,25,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-18,,511.0
2,25,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-18,,559.0
3,25,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-25,,112.0
3,25,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-25,,143.0
3,25,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-25,,172.0
3,25,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-25,,203.0
3,25,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-25,,225.0
3,25,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-25,,242.0
3,25,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-25,,256.0
3,25,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-25,,270.0
3,25,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-25,,283.0
3,25,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-25,,296.0
3,25,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-25,,308.0
3,25,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-25,,323.0
3,25,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-25,,335.0
3,25,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-25,,349.0
3,25,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-25,,362.0
3,25,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-25,,377.0
3,25,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-25,,396.0
3,25,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-25,,415.0
3,25,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-25,,438.0
3,25,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-25,,466.0
3,25,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-25,,509.0
3,25,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-25,,552.0
3,25,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-25,,600.0
-1,26,quantile,0.01,2025-01-04,wk inc flu hosp,2024-12-28,,273.0
-1,26,quantile,0.025,2025-01-04,wk inc flu hosp,2024-12-28,,298.0
-1,26,quantile,0.05,2025-01-04,wk inc flu hosp,2024-12-28,,321.0
-1,26,quantile,0.1,2025-01-04,wk inc flu hosp,2024-12-28,,346.0
-1,26,quantile,0.15,2025-01-04,wk inc flu hosp,2024-12-28,,363.0
-1,26,quantile,0.2,2025-01-04,wk inc flu hosp,2024-12-28,,379.0
-1,26,quantile,0.25,2025-01-04,wk inc flu hosp,2024-12-28,,393.0
-1,26,quantile,0.3,2025-01-04,wk inc flu hosp,2024-12-28,,406.0
-1,26,quantile,0.35,2025-01-04,wk inc flu hosp,2024-12-28,,418.0
-1,26,quantile,0.4,2025-01-04,wk inc flu hosp,2024-12-28,,430.0
-1,26,quantile,0.45,2025-01-04,wk inc flu hosp,2024-12-28,,442.0
-1,26,quantile,0.5,2025-01-04,wk inc flu hosp,2024-12-28,,454.0
-1,26,quantile,0.55,2025-01-04,wk inc flu hosp,2024-12-28,,468.0
-1,26,quantile,0.6,2025-01-04,wk inc flu hosp,2024-12-28,,480.0
-1,26,quantile,0.65,2025-01-04,wk inc flu hosp,2024-12-28,,494.0
-1,26,quantile,0.7,2025-01-04,wk inc flu hosp,2024-12-28,,510.0
-1,26,quantile,0.75,2025-01-04,wk inc flu hosp,2024-12-28,,528.0
-1,26,quantile,0.8,2025-01-04,wk inc flu hosp,2024-12-28,,547.0
-1,26,quantile,0.85,2025-01-04,wk inc flu hosp,2024-12-28,,573.0
-1,26,quantile,0.9,2025-01-04,wk inc flu hosp,2024-12-28,,610.0
-1,26,quantile,0.95,2025-01-04,wk inc flu hosp,2024-12-28,,666.0
-1,26,quantile,0.975,2025-01-04,wk inc flu hosp,2024-12-28,,728.0
-1,26,quantile,0.99,2025-01-04,wk inc flu hosp,2024-12-28,,798.0
0,26,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-04,,377.0
0,26,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-04,,412.0
0,26,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-04,,443.0
0,26,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-04,,483.0
0,26,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-04,,512.0
0,26,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-04,,533.0
0,26,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-04,,552.0
0,26,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-04,,571.0
0,26,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-04,,588.0
0,26,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-04,,605.0
0,26,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-04,,622.0
0,26,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-04,,639.0
0,26,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-04,,658.0
0,26,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-04,,677.0
0,26,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-04,,698.0
0,26,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-04,,721.0
0,26,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-04,,747.0
0,26,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-04,,776.0
0,26,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-04,,811.0
0,26,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-04,,860.0
0,26,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-04,,942.0
0,26,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-04,,1021.0
0,26,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-04,,1132.0
1,26,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-11,,364.0
1,26,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-11,,409.0
1,26,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-11,,459.0
1,26,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-11,,513.0
1,26,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-11,,549.0
1,26,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-11,,580.0
1,26,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-11,,608.0
1,26,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-11,,633.0
1,26,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-11,,658.0
1,26,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-11,,681.0
1,26,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-11,,703.0
1,26,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-11,,728.0
1,26,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-11,,751.0
1,26,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-11,,777.0
1,26,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-11,,805.0
1,26,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-11,,833.0
1,26,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-11,,866.0
1,26,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-11,,905.0
1,26,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-11,,950.0
1,26,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-11,,1010.0
1,26,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-11,,1112.0
1,26,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-11,,1204.0
1,26,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-11,,1335.0
2,26,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-18,,355.0
2,26,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-18,,412.0
2,26,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-18,,468.0
2,26,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-18,,533.0
2,26,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-18,,578.0
2,26,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-18,,614.0
2,26,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-18,,646.0
2,26,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-18,,675.0
2,26,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-18,,703.0
2,26,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-18,,729.0
2,26,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-18,,755.0
2,26,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-18,,785.0
2,26,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-18,,813.0
2,26,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-18,,841.0
2,26,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-18,,872.0
2,26,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-18,,904.0
2,26,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-18,,943.0
2,26,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-18,,986.0
2,26,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-18,,1036.0
2,26,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-18,,1107.0
2,26,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-18,,1226.0
2,26,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-18,,1339.0
2,26,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-18,,1483.0
3,26,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-25,,321.0
3,26,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-25,,384.0
3,26,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-25,,452.0
3,26,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-25,,529.0
3,26,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-25,,582.0
3,26,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-25,,624.0
3,26,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-25,,660.0
3,26,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-25,,694.0
3,26,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-25,,727.0
3,26,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-25,,760.0
3,26,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-25,,792.0
3,26,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-25,,824.0
3,26,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-25,,857.0
3,26,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-25,,890.0
3,26,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-25,,927.0
3,26,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-25,,965.0
3,26,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-25,,1007.0
3,26,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-25,,1057.0
3,26,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-25,,1115.0
3,26,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-25,,1194.0
3,26,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-25,,1322.0
3,26,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-25,,1458.0
3,26,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-25,,1631.0
-1,27,quantile,0.01,2025-01-04,wk inc flu hosp,2024-12-28,,348.0
-1,27,quantile,0.025,2025-01-04,wk inc flu hosp,2024-12-28,,384.0
-1,27,quantile,0.05,2025-01-04,wk inc flu hosp,2024-12-28,,420.0
-1,27,quantile,0.1,2025-01-04,wk inc flu hosp,2024-12-28,,466.0
-1,27,quantile,0.15,2025-01-04,wk inc flu hosp,2024-12-28,,500.0
-1,27,quantile,0.2,2025-01-04,wk inc flu hosp,2024-12-28,,531.0
-1,27,quantile,0.25,2025-01-04,wk inc flu hosp,2024-12-28,,560.0
-1,27,quantile,0.3,2025-01-04,wk inc flu hosp,2024-12-28,,588.0
-1,27,quantile,0.35,2025-01-04,wk inc flu hosp,2024-12-28,,614.0
-1,27,quantile,0.4,2025-01-04,wk inc flu hosp,2024-12-28,,643.0
-1,27,quantile,0.45,2025-01-04,wk inc flu hosp,2024-12-28,,671.0
-1,27,quantile,0.5,2025-01-04,wk inc flu hosp,2024-12-28,,697.0
-1,27,quantile,0.55,2025-01-04,wk inc flu hosp,2024-12-28,,735.0
-1,27,quantile,0.6,2025-01-04,wk inc flu hosp,2024-12-28,,769.0
-1,27,quantile,0.65,2025-01-04,wk inc flu hosp,2024-12-28,,807.0
-1,27,quantile,0.7,2025-01-04,wk inc flu hosp,2024-12-28,,849.0
-1,27,quantile,0.75,2025-01-04,wk inc flu hosp,2024-12-28,,901.0
-1,27,quantile,0.8,2025-01-04,wk inc flu hosp,2024-12-28,,968.0
-1,27,quantile,0.85,2025-01-04,wk inc flu hosp,2024-12-28,,1051.0
-1,27,quantile,0.9,2025-01-04,wk inc flu hosp,2024-12-28,,1172.0
-1,27,quantile,0.95,2025-01-04,wk inc flu hosp,2024-12-28,,1392.0
-1,27,quantile,0.975,2025-01-04,wk inc flu hosp,2024-12-28,,1645.0
-1,27,quantile,0.99,2025-01-04,wk inc flu hosp,2024-12-28,,1978.0
0,27,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-04,,423.0
0,27,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-04,,471.0
0,27,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-04,,527.0
0,27,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-04,,597.0
0,27,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-04,,653.0
0,27,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-04,,701.0
0,27,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-04,,743.0
0,27,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-04,,784.0
0,27,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-04,,824.0
0,27,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-04,,864.0
0,27,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-04,,904.0
0,27,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-04,,949.0
0,27,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-04,,1000.0
0,27,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-04,,1057.0
0,27,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-04,,1116.0
0,27,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-04,,1180.0
0,27,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-04,,1260.0
0,27,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-04,,1368.0
0,27,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-04,,1498.0
0,27,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-04,,1695.0
0,27,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-04,,2055.0
0,27,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-04,,2416.0
0,27,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-04,,3021.0
1,27,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-11,,439.0
1,27,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-11,,467.0
1,27,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-11,,528.0
1,27,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-11,,609.0
1,27,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-11,,669.0
1,27,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-11,,720.0
1,27,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-11,,767.0
1,27,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-11,,813.0
1,27,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-11,,860.0
1,27,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-11,,906.0
1,27,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-11,,954.0
1,27,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-11,,1009.0
1,27,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-11,,1058.0
1,27,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-11,,1116.0
1,27,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-11,,1179.0
1,27,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-11,,1256.0
1,27,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-11,,1347.0
1,27,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-11,,1461.0
1,27,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-11,,1602.0
1,27,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-11,,1830.0
1,27,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-11,,2249.0
1,27,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-11,,2680.0
1,27,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-11,,3327.0
2,27,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-18,,436.0
2,27,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-18,,469.0
2,27,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-18,,521.0
2,27,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-18,,609.0
2,27,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-18,,679.0
2,27,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-18,,735.0
2,27,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-18,,790.0
2,27,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-18,,843.0
2,27,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-18,,895.0
2,27,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-18,,943.0
2,27,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-18,,996.0
2,27,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-18,,1049.0
2,27,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-18,,1111.0
2,27,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-18,,1174.0
2,27,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-18,,1251.0
2,27,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-18,,1331.0
2,27,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-18,,1424.0
2,27,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-18,,1541.0
2,27,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-18,,1704.0
2,27,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-18,,1926.0
2,27,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-18,,2329.0
2,27,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-18,,2815.0
2,27,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-18,,3459.0
3,27,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-25,,425.0
3,27,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-25,,462.0
3,27,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-25,,516.0
3,27,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-25,,618.0
3,27,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-25,,694.0
3,27,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-25,,758.0
3,27,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-25,,818.0
3,27,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-25,,875.0
3,27,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-25,,929.0
3,27,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-25,,984.0
3,27,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-25,,1040.0
3,27,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-25,,1104.0
3,27,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-25,,1166.0
3,27,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-25,,1238.0
3,27,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-25,,1320.0
3,27,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-25,,1404.0
3,27,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-25,,1516.0
3,27,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-25,,1645.0
3,27,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-25,,1804.0
3,27,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-25,,2058.0
3,27,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-25,,2557.0
3,27,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-25,,3010.0
3,27,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-25,,3697.0
-1,28,quantile,0.01,2025-01-04,wk inc flu hosp,2024-12-28,,113.0
-1,28,quantile,0.025,2025-01-04,wk inc flu hosp,2024-12-28,,126.0
-1,28,quantile,0.05,2025-01-04,wk inc flu hosp,2024-12-28,,139.0
-1,28,quantile,0.1,2025-01-04,wk inc flu hosp,2024-12-28,,152.0
-1,28,quantile,0.15,2025-01-04,wk inc flu hosp,2024-12-28,,162.0
-1,28,quantile,0.2,2025-01-04,wk inc flu hosp,2024-12-28,,170.0
-1,28,quantile,0.25,2025-01-04,wk inc flu hosp,2024-12-28,,178.0
-1,28,quantile,0.3,2025-01-04,wk inc flu hosp,2024-12-28,,184.0
-1,28,quantile,0.35,2025-01-04,wk inc flu hosp,2024-12-28,,191.0
-1,28,quantile,0.4,2025-01-04,wk inc flu hosp,2024-12-28,,196.0
-1,28,quantile,0.45,2025-01-04,wk inc flu hosp,2024-12-28,,202.0
-1,28,quantile,0.5,2025-01-04,wk inc flu hosp,2024-12-28,,209.0
-1,28,quantile,0.55,2025-01-04,wk inc flu hosp,2024-12-28,,215.0
-1,28,quantile,0.6,2025-01-04,wk inc flu hosp,2024-12-28,,221.0
-1,28,quantile,0.65,2025-01-04,wk inc flu hosp,2024-12-28,,227.0
-1,28,quantile,0.7,2025-01-04,wk inc flu hosp,2024-12-28,,235.0
-1,28,quantile,0.75,2025-01-04,wk inc flu hosp,2024-12-28,,243.0
-1,28,quantile,0.8,2025-01-04,wk inc flu hosp,2024-12-28,,252.0
-1,28,quantile,0.85,2025-01-04,wk inc flu hosp,2024-12-28,,263.0
-1,28,quantile,0.9,2025-01-04,wk inc flu hosp,2024-12-28,,277.0
-1,28,quantile,0.95,2025-01-04,wk inc flu hosp,2024-12-28,,299.0
-1,28,quantile,0.975,2025-01-04,wk inc flu hosp,2024-12-28,,319.0
-1,28,quantile,0.99,2025-01-04,wk inc flu hosp,2024-12-28,,346.0
0,28,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-04,,163.0
0,28,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-04,,182.0
0,28,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-04,,196.0
0,28,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-04,,215.0
0,28,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-04,,228.0
0,28,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-04,,238.0
0,28,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-04,,248.0
0,28,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-04,,255.0
0,28,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-04,,263.0
0,28,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-04,,270.0
0,28,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-04,,278.0
0,28,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-04,,286.0
0,28,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-04,,294.0
0,28,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-04,,301.0
0,28,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-04,,310.0
0,28,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-04,,319.0
0,28,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-04,,329.0
0,28,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-04,,340.0
0,28,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-04,,354.0
0,28,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-04,,371.0
0,28,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-04,,399.0
0,28,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-04,,423.0
0,28,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-04,,455.0
1,28,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-11,,166.0
1,28,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-11,,186.0
1,28,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-11,,204.0
1,28,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-11,,229.0
1,28,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-11,,246.0
1,28,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-11,,259.0
1,28,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-11,,271.0
1,28,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-11,,282.0
1,28,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-11,,292.0
1,28,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-11,,301.0
1,28,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-11,,311.0
1,28,quantile,0.5,2025-01-04,wk inc flu hosp,2025-01-11,,321.0
1,28,quantile,0.55,2025-01-04,wk inc flu hosp,2025-01-11,,330.0
1,28,quantile,0.6,2025-01-04,wk inc flu hosp,2025-01-11,,341.0
1,28,quantile,0.65,2025-01-04,wk inc flu hosp,2025-01-11,,351.0
1,28,quantile,0.7,2025-01-04,wk inc flu hosp,2025-01-11,,362.0
1,28,quantile,0.75,2025-01-04,wk inc flu hosp,2025-01-11,,374.0
1,28,quantile,0.8,2025-01-04,wk inc flu hosp,2025-01-11,,387.0
1,28,quantile,0.85,2025-01-04,wk inc flu hosp,2025-01-11,,403.0
1,28,quantile,0.9,2025-01-04,wk inc flu hosp,2025-01-11,,425.0
1,28,quantile,0.95,2025-01-04,wk inc flu hosp,2025-01-11,,458.0
1,28,quantile,0.975,2025-01-04,wk inc flu hosp,2025-01-11,,489.0
1,28,quantile,0.99,2025-01-04,wk inc flu hosp,2025-01-11,,524.0
2,28,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-18,,178.0
2,28,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-18,,191.0
2,28,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-18,,213.0
2,28,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-18,,240.0
2,28,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-18,,258.0
2,28,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-18,,272.0
2,28,quantile,0.25,2025-01-04,wk inc flu hosp,2025-01-18,,286.0
2,28,quantile,0.3,2025-01-04,wk inc flu hosp,2025-01-18,,298.0
2,28,quantile,0.35,2025-01-04,wk inc flu hosp,2025-01-18,,309.0
2,28,quantile,0.4,2025-01-04,wk inc flu hosp,2025-01-18,,319.0
2,28,quantile,0.45,2025-01-04,wk inc flu hosp,2025-01-18,,330.0
