"model_id","location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.35",16.3040541014916
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.4",17.8083894173458
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.45",20.3996453590844
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.5",23.309424976575
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.55",26.1360394217598
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.6",28.5215259813751
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.65",32.9770022257506
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.7",36.9398470157932
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.75",41.0290492589861
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.8",44.950365224493
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.85",50.9865257066593
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.9",59.7665201816565
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.95",77.0332445195173
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.975",97.460361993297
"UMass-flusion","16",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.99",123.471327496995
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.01",9.62422908948326
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.025",13.8886850318101
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.05",18.2755505446897
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.1",22.3638238058934
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.15",26.0205377436547
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.2",27.9052834671586
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.25",30.4600117532208
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.3",32.0210195955553
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.35",34.4298154135802
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.4",37.2430555222429
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.45",39.7966936415937
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.5",43.0202565763438
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.55",45.048467600002
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.6",46.9578594268333
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.65",49.2467664004243
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.7",51.8698991033738
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.75",54.2659034736683
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.8",58.2070744286409
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.85",63.0769279347707
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.9",70.4746359185159
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.95",86.1604616544673
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.975",94.6641682087468
"UMass-flusion","17",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.99",109.04739782234
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.01",7.20525631384359
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.025",10.4354376149072
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.05",15.9291068211397
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.1",21.4489811619971
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.15",26.4317114880851
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.2",30.0935923374373
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.25",33.9962596235039
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.3",37.5647335176189
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.35",41.1939072394983
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.4",45.3088444275265
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.45",50.3136504620942
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.5",54.2272229368375
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.55",58.1262191748527
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.6",61.9269249807927
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.65",65.9558068363465
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.7",70.3470078202173
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.75",76.0053969824217
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.8",82.3027195476836
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.85",90.0819312065013
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.9",101.411839086443
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.95",118.285552371712
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.975",136.903385030111
"UMass-flusion","17",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.99",159.5038671687
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.01",7.07965169155106
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.025",9.10497566921031
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.05",14.0913346117078
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.1",21.3437104193861
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.15",27.0934055198175
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.2",32.9066985092131
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.25",38.178019287185
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.3",43.0924371413449
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.35",49.0293751073858
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.4",55.7208369255668
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.45",61.9098884902
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.5",68.4607781020725
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.55",73.8393199806073
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.6",79.1964831024944
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.65",86.871403830905
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.7",93.9121386515208
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.75",100.404968489367
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.8",108.623301722465
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.85",118.106848459141
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.9",131.115911171777
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.95",162.819667227464
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.975",192.209917805248
"UMass-flusion","17",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.99",231.340225181178
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.01",6.73960387232355
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.025",9.0019693019216
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.05",12.0002596750423
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.1",19.3465763883338
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.15",26.3151435569528
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.2",32.3225898900197
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.25",38.9449683742605
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.3",45.1608414805332
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.35",52.7955087335826
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.4",61.3794723525641
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.45",69.5082716109501
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.5",77.5223350814918
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.55",85.7618349548012
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.6",91.9983408537288
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.65",102.05198559102
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.7",111.460367133807
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.75",121.007139196547
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.8",131.282599791876
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.85",144.050040418079
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.9",164.521106535249
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.95",206.237531592695
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.975",258.099451953961
"UMass-flusion","17",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.99",300.007876427478
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.01",11.5210619921998
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.025",15.7562389317103
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.05",19.1145933915614
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.1",23.3725999966012
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.15",26.468891158844
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.2",28.5848736298539
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.25",30.9765471468801
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.3",32.8038754050981
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.35",34.6124250145378
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.4",35.8985299527012
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.45",37.6390658317835
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.5",39.7479225275371
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.55",41.9278844614809
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.6",44.2588445813351
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.65",46.6260155916857
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.7",49.7082722467478
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.75",52.8857362626705
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.8",57.2954153750741
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.85",62.5113810412714
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.9",69.3906124812052
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.95",83.1631245245344
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.975",91.1472064592356
"UMass-flusion","18",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.99",106.563748846072
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.01",9.05306528249159
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.025",14.2596540265446
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.05",18.4560337051409
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.1",24.0608273847888
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.15",27.9441520373484
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.2",31.6747084076932
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.25",35.9699097181699
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.3",38.2600068134905
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.35",41.3658305994932
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.4",43.8670837111223
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.45",47.3931898510476
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.5",50.5411456866739
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.55",55.0642341315711
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.6",58.293729109127
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.65",62.4719500213174
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.7",66.8730301397872
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.75",73.1456673425811
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.8",80.6812986385267
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.85",89.035523908329
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.9",98.9481044112603
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.95",118.905402943864
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.975",142.759254012299
"UMass-flusion","18",1,2024-11-30,2024-11-23,"wk inc flu hosp","quantile","0.99",171.814858207594
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.01",6.61533035659458
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.025",11.8592036715583
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.05",17.6445742279274
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.1",24.1298232285861
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.15",28.9607467207593
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.2",34.2110973886323
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.25",39.6843978666834
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.3",44.6010113913875
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.35",48.8565225565237
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.4",52.9988022437239
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.45",57.3731250159784
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.5",63.1767081918867
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.55",68.4900374693057
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.6",74.2019722185624
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.65",80.8958141705011
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.7",89.16937884848
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.75",97.3234784253582
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.8",105.009813280587
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.85",117.122546977581
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.9",129.887631313748
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.95",161.55024524885
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.975",198.069235238147
"UMass-flusion","18",2,2024-12-07,2024-11-23,"wk inc flu hosp","quantile","0.99",244.183886976367
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.01",6.49274682570561
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.025",11.3938285818188
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.05",16.202241251835
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.1",23.8672158811605
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.15",29.2394084898943
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.2",35.609817196567
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.25",41.6902996270628
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.3",47.0360736862338
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.35",52.7473496296069
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.4",58.5231883312475
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.45",65.7639439932391
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.5",72.2190361737014
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.55",80.3227243813741
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.6",86.2217713239461
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.65",95.4514120406166
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.7",105.947552637003
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.75",117.608361614665
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.8",126.073148727588
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.85",140.363596453694
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.9",162.075548166629
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.95",204.000303400079
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.975",252.53501726657
"UMass-flusion","18",3,2024-12-14,2024-11-23,"wk inc flu hosp","quantile","0.99",320.366553827989
"UMass-flusion","19",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.01",0
"UMass-flusion","19",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.025",0.583713829053172
"UMass-flusion","19",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.05",1.14647748793931
"UMass-flusion","19",0,2024-11-23,2024-11-23,"wk inc flu hosp","quantile","0.1",1.51126344289113
